Tick,Hero,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,
19764,CDOTA_Unit_Hero_Abaddon,9289941,5062908,4145381,16777215,10240254,3129558,16777215,16777215,16777215
19766,CDOTA_Unit_Hero_Beastmaster,4227902,16777215,11682004,16777215,16777215,16777215,16777215,16777215,16777215
19766,CDOTA_Unit_Hero_Obsidian_Destroyer,15712476,8978650,4686046,1949923,8339679,4031292,10175293,12501823,16777215
19768,CDOTA_Unit_Hero_Obsidian_Destroyer,15712476,8978650,4686046,8111006,8339679,4031292,10175293,16777215,16777215
19768,CDOTA_Unit_Hero_Lion,3785668,15319271,1966310,11813098,13402347,2031859,16777215,16777215,16777215
19768,CDOTA_Unit_Hero_MonkeyKing,6619392,16777215,16777215,16482519,16777215,13271237,16777215,16777215,16777215
19770,CDOTA_Unit_Hero_Terrorblade,2769137,16777215,8143046,3916018,3129581,3457263,16777215,16777215,16777215
19770,CDOTA_Unit_Hero_Void_Spirit,9961680,5030083,8257732,1720522,16498897,16236744,16777215,16777215,16777215
19770,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19772,CDOTA_Unit_Hero_Furion,6488258,13713607,2932940,2982093,12665038,5095631,16777215,16777215,16777215
19772,CDOTA_Unit_Hero_Tusk,10977501,7340256,6340863,13615330,8044772,9355489,16777215,16777215,16777215
19774,CDOTA_Unit_Hero_Terrorblade,2769137,13205956,8143046,3916018,3129581,3457263,16777215,16777215,16777215
19774,CDOTA_Unit_Hero_Void_Spirit,9961680,5030083,8257732,1720522,16498897,16236744,4587970,8946115,16777215
19774,CDOTA_Unit_Hero_Tusk,10977501,7340256,6340863,13615330,8044772,9355489,14451141,16777215,16777215
19774,CDOTA_Unit_Hero_AncientApparition,13697234,442606,8044784,458996,9142517,7176443,16777215,16777215,16777215
19800,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19830,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19860,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19866,CDOTA_Unit_Hero_MonkeyKing,6619392,2884275,16777215,16482519,16777215,13271237,16777215,16777215,16777215
19874,CDOTA_Unit_Hero_MonkeyKing,6619392,2884275,9863860,16482519,16777215,13271237,16777215,16777215,16777215
19876,CDOTA_Unit_Hero_Abaddon,9289941,5062908,16777215,16777215,10240254,3129558,16777215,16777215,16777215
19890,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19900,CDOTA_Unit_Hero_Beastmaster,4227902,1639128,11682004,16777215,16777215,16777215,16777215,16777215,16777215
19920,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19924,CDOTA_Unit_Hero_Terrorblade,2769137,13205956,8143046,3916018,16777215,3457263,16777215,16777215,16777215
19950,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
19976,CDOTA_Unit_Hero_Terrorblade,2769137,13205956,8143046,3916018,16777215,16777215,16777215,16777215,16777215
19980,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
20002,CDOTA_Unit_Hero_Terrorblade,2769137,13205956,8143046,3916018,1852470,16777215,16777215,16777215,16777215
20010,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
20012,CDOTA_Unit_Hero_Terrorblade,2769137,13205956,8143046,3916018,1852470,12584015,16777215,16777215,16777215
20040,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
20070,CDOTA_Unit_Hero_MonkeyKing,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215,16777215
20074,CDOTA_Unit_Hero_Terrorblade,2769137,1852470,8143046,3916018,13205956,12584015,16777215,16777215,16777215
20092,CDOTA_Unit_Hero_Terrorblade,2769137,1852470,8143046,13205956,3916018,12584015,16777215,16777215,16777215
