Tick,Hero,Action
2906,CDOTA_Unit_Hero_Silencer,M
2906,CDOTA_Unit_Hero_Silencer,M
2914,CDOTA_Unit_Hero_Tiny,M
2920,CDOTA_Unit_Hero_Tiny,M
2922,CDOTA_Unit_Hero_Silencer,M
2922,CDOTA_Unit_Hero_Silencer,M
2926,CDOTA_Unit_Hero_Silencer,M
2928,CDOTA_Unit_Hero_VengefulSpirit,M
2928,CDOTA_Unit_Hero_Tiny,M
2934,CDOTA_Unit_Hero_Silencer,M
2934,CDOTA_Unit_Hero_Silencer,M
2934,CDOTA_Unit_Hero_Tiny,M
2936,CDOTA_Unit_Hero_VengefulSpirit,M
2940,CDOTA_Unit_Hero_Tiny,M
2944,CDOTA_Unit_Hero_VengefulSpirit,M
2944,CDOTA_Unit_Hero_Tinker,M
2944,CDOTA_Unit_Hero_Tinker,M
2948,CDOTA_Unit_Hero_Silencer,M
2948,CDOTA_Unit_Hero_Silencer,M
2950,CDOTA_Unit_Hero_Tinker,M
2952,CDOTA_Unit_Hero_Tinker,M
2954,CDOTA_Unit_Hero_Undying,M
2954,CDOTA_Unit_Hero_Silencer,M
2956,CDOTA_Unit_Hero_Silencer,M
2958,CDOTA_Unit_Hero_Tiny,M
2958,CDOTA_Unit_Hero_VengefulSpirit,M
2962,CDOTA_Unit_Hero_Tinker,M
2962,CDOTA_Unit_Hero_Tinker,M
2964,CDOTA_Unit_Hero_Undying,M
2964,CDOTA_Unit_Hero_Silencer,M
2964,CDOTA_Unit_Hero_Tiny,M
2964,CDOTA_Unit_Hero_Abaddon,M
2966,CDOTA_Unit_Hero_Silencer,M
2966,CDOTA_Unit_Hero_Tinker,M
2968,CDOTA_Unit_Hero_Tinker,M
2970,CDOTA_Unit_Hero_Silencer,M
2970,CDOTA_Unit_Hero_Abaddon,M
2972,CDOTA_Unit_Hero_Undying,M
2972,CDOTA_Unit_Hero_Slark,M
2972,CDOTA_Unit_Hero_Slark,M
2974,CDOTA_Unit_Hero_Tiny,M
