Tick,Hero,Action
3225,CDOTA_Unit_Hero_Mirana,M
3225,CDOTA_Unit_Hero_Weaver,M
3227,CDOTA_Unit_Hero_Mirana,M
3229,CDOTA_Unit_Hero_Leshrac,M
3231,CDOTA_Unit_Hero_Mirana,M
3231,CDOTA_Unit_Hero_Mirana,M
3233,CDOTA_Unit_Hero_Leshrac,M
3235,CDOTA_Unit_Hero_Legion_Commander,M
3237,CDOTA_Unit_Hero_Leshrac,M
3237,CDOTA_Unit_Hero_Mirana,M
3239,CDOTA_Unit_Hero_Mirana,M
3241,CDOTA_Unit_Hero_Leshrac,M
3241,CDOTA_Unit_Hero_Legion_Commander,M
3245,CDOTA_Unit_Hero_Mirana,M
3245,CDOTA_Unit_Hero_Mirana,M
3247,CDOTA_Unit_Hero_Legion_Commander,M
3253,CDOTA_Unit_Hero_Leshrac,M
3253,CDOTA_Unit_Hero_Weaver,M
3255,CDOTA_Unit_Hero_Mirana,M
3257,CDOTA_Unit_Hero_Mirana,M
3257,CDOTA_Unit_Hero_Leshrac,M
3259,CDOTA_Unit_Hero_Weaver,M
3261,CDOTA_Unit_Hero_Leshrac,M
3263,CDOTA_Unit_Hero_Mirana,M
3263,CDOTA_Unit_Hero_Mirana,M
3265,CDOTA_Unit_Hero_MonkeyKing,M
3265,CDOTA_Unit_Hero_MonkeyKing,M
3267,CDOTA_Unit_Hero_Mirana,M
3269,CDOTA_Unit_Hero_Mirana,M
3271,CDOTA_Unit_Hero_Abaddon,M
3271,CDOTA_Unit_Hero_Weaver,M
3273,CDOTA_Unit_Hero_Legion_Commander,M
3273,CDOTA_Unit_Hero_Mirana,M
3275,CDOTA_Unit_Hero_Mirana,M
3281,CDOTA_Unit_Hero_Abaddon,M
3281,CDOTA_Unit_Hero_Legion_Commander,M
3287,CDOTA_Unit_Hero_Legion_Commander,M
3289,CDOTA_Unit_Hero_Weaver,M
3289,CDOTA_Unit_Hero_Mirana,M
3291,CDOTA_Unit_Hero_Mirana,M
3293,CDOTA_Unit_Hero_Morphling,M
3295,CDOTA_Unit_Hero_Morphling,M
3295,CDOTA_Unit_Hero_Mirana,M
3295,CDOTA_Unit_Hero_Legion_Commander,M
3297,CDOTA_Unit_Hero_Mirana,M
3297,CDOTA_Unit_Hero_Abaddon,M
3301,CDOTA_Unit_Hero_Mirana,M
3301,CDOTA_Unit_Hero_Legion_Commander,M
3303,CDOTA_Unit_Hero_Mirana,M
3303,CDOTA_Unit_Hero_Phoenix,M
3305,CDOTA_Unit_Hero_Mirana,M
3305,CDOTA_Unit_Hero_Phoenix,M
3305,CDOTA_Unit_Hero_Weaver,M
3309,CDOTA_Unit_Hero_Phoenix,M
3309,CDOTA_Unit_Hero_Mirana,M
3309,CDOTA_Unit_Hero_Mirana,M
3311,CDOTA_Unit_Hero_Phoenix,M
3313,CDOTA_Unit_Hero_Morphling,M
3313,CDOTA_Unit_Hero_Abaddon,M
3313,CDOTA_Unit_Hero_Weaver,M
3313,CDOTA_Unit_Hero_Phoenix,M
3313,CDOTA_Unit_Hero_Phoenix,M
3315,CDOTA_Unit_Hero_Leshrac,M
3317,CDOTA_Unit_Hero_Mirana,M
3317,CDOTA_Unit_Hero_Mirana,M
3317,CDOTA_Unit_Hero_Morphling,M
3319,CDOTA_Unit_Hero_Leshrac,M
3323,CDOTA_Unit_Hero_Pudge,M
3327,CDOTA_Unit_Hero_Morphling,M
3327,CDOTA_Unit_Hero_Abaddon,M
3329,CDOTA_Unit_Hero_Weaver,M
3331,CDOTA_Unit_Hero_Morphling,M
3331,CDOTA_Unit_Hero_Phoenix,M
3331,CDOTA_Unit_Hero_Phoenix,M
3333,CDOTA_Unit_Hero_Morphling,M
3335,CDOTA_Unit_Hero_Pudge,M
3337,CDOTA_Unit_Hero_Phoenix,M
3337,CDOTA_Unit_Hero_Phoenix,M
3341,CDOTA_Unit_Hero_Pudge,M
3341,CDOTA_Unit_Hero_Morphling,M
3341,CDOTA_Unit_Hero_Phoenix,M
3343,CDOTA_Unit_Hero_Phoenix,M
3345,CDOTA_Unit_Hero_Morphling,M
3345,CDOTA_Unit_Hero_Abaddon,M
3345,CDOTA_Unit_Hero_Pudge,M
3349,CDOTA_Unit_Hero_Morphling,M
3357,CDOTA_Unit_Hero_Pudge,A
3357,CDOTA_Unit_Hero_Abaddon,M
3361,CDOTA_Unit_Hero_Phoenix,M
3361,CDOTA_Unit_Hero_Phoenix,M
3363,CDOTA_Unit_Hero_Pudge,M
3363,CDOTA_Unit_Hero_Abaddon,M
3363,CDOTA_Unit_Hero_Leshrac,M
3367,CDOTA_Unit_Hero_Phoenix,M
3367,CDOTA_Unit_Hero_Leshrac,M
3369,CDOTA_Unit_Hero_Pudge,M
3369,CDOTA_Unit_Hero_Phoenix,M
3373,CDOTA_Unit_Hero_Pudge,M
3373,CDOTA_Unit_Hero_Phoenix,M
3373,CDOTA_Unit_Hero_Phoenix,M
3375,CDOTA_Unit_Hero_MonkeyKing,M
3375,CDOTA_Unit_Hero_MonkeyKing,M
3377,CDOTA_Unit_Hero_Abaddon,M
3377,CDOTA_Unit_Hero_Phoenix,M
3377,CDOTA_Unit_Hero_Phoenix,M
3379,CDOTA_Unit_Hero_Pudge,M
3383,CDOTA_Unit_Hero_Pudge,M
