Tick,Hero,Action
4641,CDOTA_Unit_Hero_Tiny,M
4643,CDOTA_Unit_Hero_Tiny,M
4643,CDOTA_Unit_Hero_VengefulSpirit,M
4645,CDOTA_Unit_Hero_Pangolier,M
4651,CDOTA_Unit_Hero_Tiny,M
4651,CDOTA_Unit_Hero_Pangolier,M
4655,CDOTA_Unit_Hero_VengefulSpirit,M
4655,CDOTA_Unit_Hero_Tiny,M
4657,CDOTA_Unit_Hero_Tiny,M
4657,CDOTA_Unit_Hero_Tiny,M
4661,CDOTA_Unit_Hero_VengefulSpirit,M
4663,CDOTA_Unit_Hero_Pangolier,M
4665,CDOTA_Unit_Hero_Tiny,M
4665,CDOTA_Unit_Hero_Tiny,M
4665,CDOTA_Unit_Hero_VengefulSpirit,M
4667,CDOTA_Unit_Hero_Pangolier,M
4669,CDOTA_Unit_Hero_Lion,M
4669,CDOTA_Unit_Hero_Tiny,M
4669,CDOTA_Unit_Hero_VengefulSpirit,M
4671,CDOTA_Unit_Hero_Tiny,M
4675,CDOTA_Unit_Hero_Lion,M
4677,CDOTA_Unit_Hero_Juggernaut,M
4679,CDOTA_Unit_Hero_Tiny,M
4679,CDOTA_Unit_Hero_VengefulSpirit,M
4679,CDOTA_Unit_Hero_Juggernaut,M
4679,CDOTA_Unit_Hero_QueenOfPain,M
4679,CDOTA_Unit_Hero_Tiny,M
4681,CDOTA_Unit_Hero_Juggernaut,M
4681,CDOTA_Unit_Hero_Juggernaut,M
4681,CDOTA_Unit_Hero_Lion,M
4681,CDOTA_Unit_Hero_Pangolier,M
4685,CDOTA_Unit_Hero_Tiny,M
4685,CDOTA_Unit_Hero_Pangolier,M
4685,CDOTA_Unit_Hero_VengefulSpirit,M
4687,CDOTA_Unit_Hero_Tiny,M
4687,CDOTA_Unit_Hero_AntiMage,M
4687,CDOTA_Unit_Hero_QueenOfPain,M
4689,CDOTA_Unit_Hero_Lion,M
4689,CDOTA_Unit_Hero_Tiny,M
4691,CDOTA_Unit_Hero_VengefulSpirit,M
4691,CDOTA_Unit_Hero_Tiny,M
4691,CDOTA_Unit_Hero_AntiMage,M
4693,CDOTA_Unit_Hero_QueenOfPain,M
4695,CDOTA_Unit_Hero_Tiny,M
4697,CDOTA_Unit_Hero_Pangolier,M
4697,CDOTA_Unit_Hero_VengefulSpirit,M
4697,CDOTA_Unit_Hero_Tiny,M
4697,CDOTA_Unit_Hero_Abaddon,M
4699,CDOTA_Unit_Hero_Lion,M
4699,CDOTA_Unit_Hero_Tiny,M
4701,CDOTA_Unit_Hero_Pangolier,M
4703,CDOTA_Unit_Hero_AntiMage,M
4703,CDOTA_Unit_Hero_QueenOfPain,M
4705,CDOTA_Unit_Hero_Abaddon,M
4707,CDOTA_Unit_Hero_Lion,M
4707,CDOTA_Unit_Hero_Pangolier,M
4707,CDOTA_Unit_Hero_AntiMage,M
4709,CDOTA_Unit_Hero_QueenOfPain,M
4709,CDOTA_Unit_Hero_VengefulSpirit,M
4713,CDOTA_Unit_Hero_QueenOfPain,M
4713,CDOTA_Unit_Hero_AntiMage,M
4715,CDOTA_Unit_Hero_Pangolier,M
4715,CDOTA_Unit_Hero_Ursa,M
4715,CDOTA_Unit_Hero_VengefulSpirit,M
4715,CDOTA_Unit_Hero_Ursa,M
4717,CDOTA_Unit_Hero_QueenOfPain,M
4721,CDOTA_Unit_Hero_AntiMage,M
4721,CDOTA_Unit_Hero_VengefulSpirit,M
4723,CDOTA_Unit_Hero_Pangolier,M
4723,CDOTA_Unit_Hero_Abaddon,M
4725,CDOTA_Unit_Hero_AntiMage,M
4727,CDOTA_Unit_Hero_VengefulSpirit,M
4729,CDOTA_Unit_Hero_QueenOfPain,M
4731,CDOTA_Unit_Hero_Pangolier,M
4731,CDOTA_Unit_Hero_AntiMage,M
4733,CDOTA_Unit_Hero_VengefulSpirit,M
4733,CDOTA_Unit_Hero_QueenOfPain,M
4733,CDOTA_Unit_Hero_Tiny,M
4735,CDOTA_Unit_Hero_AntiMage,M
4739,CDOTA_Unit_Hero_QueenOfPain,M
4743,CDOTA_Unit_Hero_Tiny,M
4745,CDOTA_Unit_Hero_Abaddon,M
4747,CDOTA_Unit_Hero_QueenOfPain,M
4753,CDOTA_Unit_Hero_QueenOfPain,M
4753,CDOTA_Unit_Hero_Tiny,M
4755,CDOTA_Unit_Hero_Pangolier,M
4755,CDOTA_Unit_Hero_QueenOfPain,M
4761,CDOTA_Unit_Hero_Tiny,M
4761,CDOTA_Unit_Hero_Tiny,M
4763,CDOTA_Unit_Hero_Tiny,M
4765,CDOTA_Unit_Hero_QueenOfPain,M
4765,CDOTA_Unit_Hero_AntiMage,M
4765,CDOTA_Unit_Hero_Pangolier,A
4767,CDOTA_Unit_Hero_Ursa,M
4767,CDOTA_Unit_Hero_Tiny,M
4767,CDOTA_Unit_Hero_Abaddon,M
4767,CDOTA_Unit_Hero_Ursa,M
4769,CDOTA_Unit_Hero_QueenOfPain,M
4769,CDOTA_Unit_Hero_Tiny,M
4771,CDOTA_Unit_Hero_Ursa,M
4773,CDOTA_Unit_Hero_Lion,M
4773,CDOTA_Unit_Hero_Tiny,M
4775,CDOTA_Unit_Hero_Tiny,M
4775,CDOTA_Unit_Hero_Abaddon,M
4775,CDOTA_Unit_Hero_QueenOfPain,M
4779,CDOTA_Unit_Hero_VengefulSpirit,M
4779,CDOTA_Unit_Hero_Lion,M
4779,CDOTA_Unit_Hero_QueenOfPain,M
4781,CDOTA_Unit_Hero_Ursa,M
4781,CDOTA_Unit_Hero_Ursa,M
4787,CDOTA_Unit_Hero_Lion,M
4793,CDOTA_Unit_Hero_Abaddon,M
4801,CDOTA_Unit_Hero_Ursa,M
4801,CDOTA_Unit_Hero_Ursa,M
4801,CDOTA_Unit_Hero_Tiny,M
4801,CDOTA_Unit_Hero_Abaddon,M
4803,CDOTA_Unit_Hero_Tiny,M
4811,CDOTA_Unit_Hero_Tiny,M
4811,CDOTA_Unit_Hero_Tiny,M
4811,CDOTA_Unit_Hero_Abaddon,M
4819,CDOTA_Unit_Hero_QueenOfPain,M
4819,CDOTA_Unit_Hero_Tiny,A
4825,CDOTA_Unit_Hero_Tiny,A
4827,CDOTA_Unit_Hero_QueenOfPain,A
4831,CDOTA_Unit_Hero_Abaddon,M
4833,CDOTA_Unit_Hero_QueenOfPain,M
4835,CDOTA_Unit_Hero_Juggernaut,M
4835,CDOTA_Unit_Hero_Juggernaut,M
4837,CDOTA_Unit_Hero_QueenOfPain,M
4841,CDOTA_Unit_Hero_QueenOfPain,A
4841,CDOTA_Unit_Hero_Ursa,M
4841,CDOTA_Unit_Hero_Ursa,M
4843,CDOTA_Unit_Hero_MonkeyKing,M
4843,CDOTA_Unit_Hero_Juggernaut,M
4843,CDOTA_Unit_Hero_Juggernaut,M
4843,CDOTA_Unit_Hero_MonkeyKing,M
4845,CDOTA_Unit_Hero_Ursa,M
4847,CDOTA_Unit_Hero_MonkeyKing,M
4849,CDOTA_Unit_Hero_Abaddon,M
4851,CDOTA_Unit_Hero_MonkeyKing,M
4855,CDOTA_Unit_Hero_Abaddon,M
4859,CDOTA_Unit_Hero_MonkeyKing,M
4861,CDOTA_Unit_Hero_MonkeyKing,M
4863,CDOTA_Unit_Hero_Lion,M
4865,CDOTA_Unit_Hero_MonkeyKing,M
4865,CDOTA_Unit_Hero_Ursa,M
4865,CDOTA_Unit_Hero_Ursa,M
4867,CDOTA_Unit_Hero_Lion,M
4867,CDOTA_Unit_Hero_QueenOfPain,M
4867,CDOTA_Unit_Hero_MonkeyKing,M
4869,CDOTA_Unit_Hero_Ursa,M
4871,CDOTA_Unit_Hero_QueenOfPain,M
4871,CDOTA_Unit_Hero_MonkeyKing,M
4875,CDOTA_Unit_Hero_MonkeyKing,M
4877,CDOTA_Unit_Hero_QueenOfPain,M
4879,CDOTA_Unit_Hero_Ursa,M
4879,CDOTA_Unit_Hero_Ursa,M
4881,CDOTA_Unit_Hero_QueenOfPain,M
4881,CDOTA_Unit_Hero_MonkeyKing,M
4885,CDOTA_Unit_Hero_QueenOfPain,M
4885,CDOTA_Unit_Hero_MonkeyKing,M
4889,CDOTA_Unit_Hero_MonkeyKing,M
4891,CDOTA_Unit_Hero_MonkeyKing,M
4891,CDOTA_Unit_Hero_Abaddon,M
4897,CDOTA_Unit_Hero_MonkeyKing,M
4897,CDOTA_Unit_Hero_Abaddon,M
4905,CDOTA_Unit_Hero_Juggernaut,M
4911,CDOTA_Unit_Hero_Juggernaut,M
4911,CDOTA_Unit_Hero_Juggernaut,M
4911,CDOTA_Unit_Hero_Tiny,M
4913,CDOTA_Unit_Hero_Tiny,M
4919,CDOTA_Unit_Hero_Tiny,M
4921,CDOTA_Unit_Hero_Tiny,M
4927,CDOTA_Unit_Hero_Tiny,A
4933,CDOTA_Unit_Hero_Tiny,A
4933,CDOTA_Unit_Hero_Abaddon,M
4933,CDOTA_Unit_Hero_AntiMage,M
4953,CDOTA_Unit_Hero_Pangolier,A
4957,CDOTA_Unit_Hero_Abaddon,M
4967,CDOTA_Unit_Hero_Lion,M
4971,CDOTA_Unit_Hero_AntiMage,M
4975,CDOTA_Unit_Hero_Lion,M
4979,CDOTA_Unit_Hero_AntiMage,M
4981,CDOTA_Unit_Hero_Lion,M
4985,CDOTA_Unit_Hero_AntiMage,M
4993,CDOTA_Unit_Hero_MonkeyKing,M
4995,CDOTA_Unit_Hero_MonkeyKing,M
4999,CDOTA_Unit_Hero_MonkeyKing,M
5001,CDOTA_Unit_Hero_Lion,M
5003,CDOTA_Unit_Hero_MonkeyKing,M
5007,CDOTA_Unit_Hero_Lion,M
5007,CDOTA_Unit_Hero_MonkeyKing,M
5009,CDOTA_Unit_Hero_Abaddon,M
5011,CDOTA_Unit_Hero_MonkeyKing,M
5015,CDOTA_Unit_Hero_MonkeyKing,M
5019,CDOTA_Unit_Hero_MonkeyKing,M
5019,CDOTA_Unit_Hero_AntiMage,M
5023,CDOTA_Unit_Hero_MonkeyKing,M
5027,CDOTA_Unit_Hero_MonkeyKing,M
5027,CDOTA_Unit_Hero_Juggernaut,M
5027,CDOTA_Unit_Hero_Juggernaut,M
5031,CDOTA_Unit_Hero_MonkeyKing,M
5031,CDOTA_Unit_Hero_VengefulSpirit,M
5033,CDOTA_Unit_Hero_Pangolier,A
5035,CDOTA_Unit_Hero_MonkeyKing,M
5035,CDOTA_Unit_Hero_VengefulSpirit,M
5039,CDOTA_Unit_Hero_MonkeyKing,M
5043,CDOTA_Unit_Hero_MonkeyKing,M
5047,CDOTA_Unit_Hero_MonkeyKing,M
5047,CDOTA_Unit_Hero_Pangolier,A
5051,CDOTA_Unit_Hero_MonkeyKing,M
5055,CDOTA_Unit_Hero_MonkeyKing,M
5059,CDOTA_Unit_Hero_MonkeyKing,M
5063,CDOTA_Unit_Hero_MonkeyKing,M
5067,CDOTA_Unit_Hero_MonkeyKing,M
5069,CDOTA_Unit_Hero_Juggernaut,A
5069,CDOTA_Unit_Hero_Juggernaut,A
5071,CDOTA_Unit_Hero_MonkeyKing,M
5075,CDOTA_Unit_Hero_MonkeyKing,M
5075,CDOTA_Unit_Hero_Tiny,M
5075,CDOTA_Unit_Hero_Tiny,M
5079,CDOTA_Unit_Hero_MonkeyKing,M
5081,CDOTA_Unit_Hero_Tiny,M
5083,CDOTA_Unit_Hero_MonkeyKing,M
5083,CDOTA_Unit_Hero_Tiny,M
5087,CDOTA_Unit_Hero_MonkeyKing,M
5089,CDOTA_Unit_Hero_Tiny,M
5089,CDOTA_Unit_Hero_Tiny,M
5091,CDOTA_Unit_Hero_MonkeyKing,M
5095,CDOTA_Unit_Hero_MonkeyKing,M
5097,CDOTA_Unit_Hero_Tiny,M
5097,CDOTA_Unit_Hero_Tiny,M
5099,CDOTA_Unit_Hero_MonkeyKing,M
5099,CDOTA_Unit_Hero_Juggernaut,M
5103,CDOTA_Unit_Hero_Juggernaut,M
5103,CDOTA_Unit_Hero_MonkeyKing,M
5103,CDOTA_Unit_Hero_Tiny,M
5103,CDOTA_Unit_Hero_Tiny,M
5105,CDOTA_Unit_Hero_Juggernaut,M
5107,CDOTA_Unit_Hero_MonkeyKing,M
5109,CDOTA_Unit_Hero_Tiny,M
5109,CDOTA_Unit_Hero_Tiny,M
5111,CDOTA_Unit_Hero_MonkeyKing,M
5113,CDOTA_Unit_Hero_Juggernaut,M
5113,CDOTA_Unit_Hero_Juggernaut,M
5115,CDOTA_Unit_Hero_MonkeyKing,M
