Tick,Hero,Action
3332,CDOTA_Unit_Hero_Morphling,M
3336,CDOTA_Unit_Hero_Morphling,M
3340,CDOTA_Unit_Hero_Earthshaker,M
3344,CDOTA_Unit_Hero_Morphling,M
3348,CDOTA_Unit_Hero_Morphling,M
3350,CDOTA_Unit_Hero_Morphling,M
3354,CDOTA_Unit_Hero_Kunkka,M
3354,CDOTA_Unit_Hero_Morphling,M
3354,CDOTA_Unit_Hero_Morphling,M
3356,CDOTA_Unit_Hero_Bloodseeker,M
3358,CDOTA_Unit_Hero_Kunkka,M
3360,CDOTA_Unit_Hero_Bloodseeker,M
3371,CDOTA_Unit_Hero_Bloodseeker,M
3373,CDOTA_Unit_Hero_Kunkka,M
3377,CDOTA_Unit_Hero_Kunkka,M
3383,CDOTA_Unit_Hero_Earthshaker,M
3385,CDOTA_Unit_Hero_Morphling,M
3385,CDOTA_Unit_Hero_Morphling,M
3387,CDOTA_Unit_Hero_Dazzle,M
3391,CDOTA_Unit_Hero_Morphling,M
3391,CDOTA_Unit_Hero_Morphling,M
3393,CDOTA_Unit_Hero_Abaddon,M
3393,CDOTA_Unit_Hero_Rubick,M
3395,CDOTA_Unit_Hero_Rubick,M
3395,CDOTA_Unit_Hero_Morphling,M
3395,CDOTA_Unit_Hero_Morphling,M
3397,CDOTA_Unit_Hero_Rubick,M
3399,CDOTA_Unit_Hero_Rubick,M
3401,CDOTA_Unit_Hero_Dazzle,M
3407,CDOTA_Unit_Hero_Morphling,M
3409,CDOTA_Unit_Hero_Morphling,M
3411,CDOTA_Unit_Hero_Ursa,M
3411,CDOTA_Unit_Hero_Dazzle,M
3417,CDOTA_Unit_Hero_Dazzle,M
3419,CDOTA_Unit_Hero_Earthshaker,M
3419,CDOTA_Unit_Hero_Morphling,M
3421,CDOTA_Unit_Hero_Morphling,M
3427,CDOTA_Unit_Hero_Dazzle,M
3433,CDOTA_Unit_Hero_Dazzle,M
3437,CDOTA_Unit_Hero_Slark,M
3441,CDOTA_Unit_Hero_Bloodseeker,M
3443,CDOTA_Unit_Hero_Abaddon,M
3449,CDOTA_Unit_Hero_Abaddon,M
3451,CDOTA_Unit_Hero_Dazzle,M
3451,CDOTA_Unit_Hero_Kunkka,M
3453,CDOTA_Unit_Hero_Slark,A
3453,CDOTA_Unit_Hero_Slark,A
3457,CDOTA_Unit_Hero_Dazzle,M
3457,CDOTA_Unit_Hero_Kunkka,M
3459,CDOTA_Unit_Hero_Slark,A
3461,CDOTA_Unit_Hero_Kunkka,M
3461,CDOTA_Unit_Hero_Dazzle,M
3463,CDOTA_Unit_Hero_Slark,A
