Tick,Hero,Action
4769,CDOTA_Unit_Hero_Kunkka,M
4787,CDOTA_Unit_Hero_Slark,M
4789,CDOTA_Unit_Hero_Slark,M
4791,CDOTA_Unit_Hero_Slark,M
4793,CDOTA_Unit_Hero_Slark,M
4793,CDOTA_Unit_Hero_Slark,M
4799,CDOTA_Unit_Hero_PhantomAssassin,M
4799,CDOTA_Unit_Hero_Slark,M
4799,CDOTA_Unit_Hero_Slark,M
4801,CDOTA_Unit_Hero_SpiritBreaker,M
4801,CDOTA_Unit_Hero_PhantomAssassin,M
4805,CDOTA_Unit_Hero_SpiritBreaker,M
4805,CDOTA_Unit_Hero_PhantomAssassin,M
4805,CDOTA_Unit_Hero_Slark,M
4805,CDOTA_Unit_Hero_Slark,M
4805,CDOTA_Unit_Hero_Ogre_Magi,M
4809,CDOTA_Unit_Hero_Kunkka,M
4809,CDOTA_Unit_Hero_Slark,M
4811,CDOTA_Unit_Hero_Kunkka,M
4811,CDOTA_Unit_Hero_Slark,M
4813,CDOTA_Unit_Hero_Slark,M
4815,CDOTA_Unit_Hero_Kunkka,M
4823,CDOTA_Unit_Hero_Kunkka,M
4823,CDOTA_Unit_Hero_Ogre_Magi,M
4825,CDOTA_Unit_Hero_SpiritBreaker,M
4829,CDOTA_Unit_Hero_Kunkka,M
4829,CDOTA_Unit_Hero_Ogre_Magi,M
4829,CDOTA_Unit_Hero_SpiritBreaker,M
4833,CDOTA_Unit_Hero_SpiritBreaker,M
4835,CDOTA_Unit_Hero_Ogre_Magi,M
4841,CDOTA_Unit_Hero_Void_Spirit,M
4841,CDOTA_Unit_Hero_Slark,M
4843,CDOTA_Unit_Hero_Slark,M
4845,CDOTA_Unit_Hero_SpiritBreaker,M
4845,CDOTA_Unit_Hero_Void_Spirit,M
4847,CDOTA_Unit_Hero_Slark,M
4847,CDOTA_Unit_Hero_Ogre_Magi,M
4847,CDOTA_Unit_Hero_Slark,M
4851,CDOTA_Unit_Hero_Ogre_Magi,M
4851,CDOTA_Unit_Hero_Kunkka,A
4851,CDOTA_Unit_Hero_Void_Spirit,M
4851,CDOTA_Unit_Hero_Slark,M
4861,CDOTA_Unit_Hero_Kunkka,A
4861,CDOTA_Unit_Hero_Slark,M
4861,CDOTA_Unit_Hero_Slark,M
4865,CDOTA_Unit_Hero_Kunkka,A
4867,CDOTA_Unit_Hero_EarthSpirit,M
4869,CDOTA_Unit_Hero_Slark,M
4869,CDOTA_Unit_Hero_Slark,M
4871,CDOTA_Unit_Hero_EarthSpirit,M
4871,CDOTA_Unit_Hero_Abaddon,M
4873,CDOTA_Unit_Hero_Slark,M
4873,CDOTA_Unit_Hero_Slark,M
4877,CDOTA_Unit_Hero_Slark,M
4879,CDOTA_Unit_Hero_EarthSpirit,M
4881,CDOTA_Unit_Hero_Abaddon,M
4881,CDOTA_Unit_Hero_Slark,M
4881,CDOTA_Unit_Hero_Void_Spirit,M
4881,CDOTA_Unit_Hero_Slark,M
4887,CDOTA_Unit_Hero_Void_Spirit,M
4889,CDOTA_Unit_Hero_Slark,M
