Tick,Hero,Action
4929,CDOTA_Unit_Hero_StormSpirit,M
4931,CDOTA_Unit_Hero_StormSpirit,M
4935,CDOTA_Unit_Hero_StormSpirit,M
4945,CDOTA_Unit_Hero_StormSpirit,M
4947,CDOTA_Unit_Hero_StormSpirit,M
4949,CDOTA_Unit_Hero_StormSpirit,M
4953,CDOTA_Unit_Hero_StormSpirit,M
4957,CDOTA_Unit_Hero_StormSpirit,M
4957,CDOTA_Unit_Hero_Sven,M
4961,CDOTA_Unit_Hero_StormSpirit,M
4961,CDOTA_Unit_Hero_Invoker,M
4963,CDOTA_Unit_Hero_Sven,M
4965,CDOTA_Unit_Hero_AncientApparition,M
4967,CDOTA_Unit_Hero_Invoker,M
4969,CDOTA_Unit_Hero_AncientApparition,M
4969,CDOTA_Unit_Hero_Invoker,M
4969,CDOTA_Unit_Hero_Sven,M
4973,CDOTA_Unit_Hero_AncientApparition,M
4975,CDOTA_Unit_Hero_Invoker,M
4977,CDOTA_Unit_Hero_Sven,M
4979,CDOTA_Unit_Hero_AncientApparition,M
4979,CDOTA_Unit_Hero_Invoker,M
4983,CDOTA_Unit_Hero_Sven,M
4987,CDOTA_Unit_Hero_Invoker,M
4991,CDOTA_Unit_Hero_AncientApparition,M
4991,CDOTA_Unit_Hero_Invoker,M
4995,CDOTA_Unit_Hero_DarkWillow,M
4995,CDOTA_Unit_Hero_Invoker,M
5001,CDOTA_Unit_Hero_DarkWillow,M
5003,CDOTA_Unit_Hero_Abaddon,M
5007,CDOTA_Unit_Hero_Magnataur,M
5009,CDOTA_Unit_Hero_Invoker,M
5009,CDOTA_Unit_Hero_Abaddon,M
5013,CDOTA_Unit_Hero_Invoker,M
5017,CDOTA_Unit_Hero_AncientApparition,M
5017,CDOTA_Unit_Hero_Abaddon,M
5021,CDOTA_Unit_Hero_Magnataur,M
5025,CDOTA_Unit_Hero_Invoker,M
5029,CDOTA_Unit_Hero_Magnataur,M
5031,CDOTA_Unit_Hero_Invoker,M
5035,CDOTA_Unit_Hero_Abaddon,M
5037,CDOTA_Unit_Hero_ChaosKnight,M
5037,CDOTA_Unit_Hero_ChaosKnight,M
5037,CDOTA_Unit_Hero_Invoker,M
5041,CDOTA_Unit_Hero_Invoker,M
5043,CDOTA_Unit_Hero_Abaddon,M
5047,CDOTA_Unit_Hero_Invoker,M
5047,CDOTA_Unit_Hero_Magnataur,M
5053,CDOTA_Unit_Hero_Invoker,M
5053,CDOTA_Unit_Hero_ChaosKnight,M
5053,CDOTA_Unit_Hero_ChaosKnight,M
5055,CDOTA_Unit_Hero_Abaddon,M
5057,CDOTA_Unit_Hero_Necrolyte,M
5059,CDOTA_Unit_Hero_ChaosKnight,M
5059,CDOTA_Unit_Hero_ChaosKnight,M
5061,CDOTA_Unit_Hero_AncientApparition,M
5061,CDOTA_Unit_Hero_Magnataur,M
5061,CDOTA_Unit_Hero_Necrolyte,M
5063,CDOTA_Unit_Hero_Invoker,M
5075,CDOTA_Unit_Hero_Invoker,M
5075,CDOTA_Unit_Hero_Abaddon,M
5081,CDOTA_Unit_Hero_Invoker,M
5093,CDOTA_Unit_Hero_Necrolyte,M
5095,CDOTA_Unit_Hero_Abaddon,M
5099,CDOTA_Unit_Hero_Necrolyte,M
5105,CDOTA_Unit_Hero_Necrolyte,M
5109,CDOTA_Unit_Hero_Necrolyte,M
5111,CDOTA_Unit_Hero_Abaddon,M
5113,CDOTA_Unit_Hero_Necrolyte,M
5115,CDOTA_Unit_Hero_Nevermore,M
5125,CDOTA_Unit_Hero_Invoker,M
5127,CDOTA_Unit_Hero_Invoker,M
5133,CDOTA_Unit_Hero_Abaddon,M
5135,CDOTA_Unit_Hero_Invoker,M
5141,CDOTA_Unit_Hero_Invoker,M
5141,CDOTA_Unit_Hero_Magnataur,M
5147,CDOTA_Unit_Hero_Necrolyte,M
5147,CDOTA_Unit_Hero_Invoker,M
5151,CDOTA_Unit_Hero_Magnataur,M
5153,CDOTA_Unit_Hero_Necrolyte,M
5153,CDOTA_Unit_Hero_Invoker,M
5163,CDOTA_Unit_Hero_Sven,M
5165,CDOTA_Unit_Hero_Necrolyte,M
5169,CDOTA_Unit_Hero_Necrolyte,M
5169,CDOTA_Unit_Hero_Sven,M
5175,CDOTA_Unit_Hero_Sven,M
5185,CDOTA_Unit_Hero_Sven,M
5189,CDOTA_Unit_Hero_Invoker,M
5191,CDOTA_Unit_Hero_Abaddon,M
5191,CDOTA_Unit_Hero_Sven,M
5197,CDOTA_Unit_Hero_Magnataur,M
5197,CDOTA_Unit_Hero_Sven,M
5205,CDOTA_Unit_Hero_ChaosKnight,M
5205,CDOTA_Unit_Hero_ChaosKnight,M
5209,CDOTA_Unit_Hero_ChaosKnight,M
5211,CDOTA_Unit_Hero_ChaosKnight,M
5213,CDOTA_Unit_Hero_Invoker,A
5217,CDOTA_Unit_Hero_Magnataur,M
5219,CDOTA_Unit_Hero_Necrolyte,M
5221,CDOTA_Unit_Hero_ChaosKnight,M
5221,CDOTA_Unit_Hero_ChaosKnight,M
5221,CDOTA_Unit_Hero_Abaddon,M
5221,CDOTA_Unit_Hero_Invoker,M
5223,CDOTA_Unit_Hero_Necrolyte,M
5225,CDOTA_Unit_Hero_Invoker,M
5229,CDOTA_Unit_Hero_Invoker,M
5231,CDOTA_Unit_Hero_Necrolyte,M
5231,CDOTA_Unit_Hero_Sven,M
5239,CDOTA_Unit_Hero_Sven,M
5241,CDOTA_Unit_Hero_AncientApparition,M
5247,CDOTA_Unit_Hero_AncientApparition,M
5251,CDOTA_Unit_Hero_ChaosKnight,M
5251,CDOTA_Unit_Hero_ChaosKnight,M
