Tick,Hero,Action
4636,CDOTA_Unit_Hero_PhantomLancer,M
4642,CDOTA_Unit_Hero_Zuus,M
4644,CDOTA_Unit_Hero_PhantomLancer,M
4648,CDOTA_Unit_Hero_PhantomLancer,M
4652,CDOTA_Unit_Hero_Zuus,M
4654,CDOTA_Unit_Hero_PhantomLancer,M
4658,CDOTA_Unit_Hero_Zuus,M
4660,CDOTA_Unit_Hero_PhantomLancer,M
4664,CDOTA_Unit_Hero_Zuus,M
4668,CDOTA_Unit_Hero_Ursa,M
4668,CDOTA_Unit_Hero_Ursa,M
4668,CDOTA_Unit_Hero_Zuus,M
4674,CDOTA_Unit_Hero_PhantomLancer,M
4674,CDOTA_Unit_Hero_Ursa,M
4674,CDOTA_Unit_Hero_Ursa,M
4674,CDOTA_Unit_Hero_Zuus,M
4678,CDOTA_Unit_Hero_Ursa,M
4680,CDOTA_Unit_Hero_Ursa,M
4684,CDOTA_Unit_Hero_Ursa,M
4684,CDOTA_Unit_Hero_Ursa,M
4684,CDOTA_Unit_Hero_Zuus,M
4686,CDOTA_Unit_Hero_PhantomLancer,M
4690,CDOTA_Unit_Hero_Ursa,M
4690,CDOTA_Unit_Hero_Ursa,M
4694,CDOTA_Unit_Hero_Zuus,M
4704,CDOTA_Unit_Hero_Zuus,M
4708,CDOTA_Unit_Hero_Ursa,M
4708,CDOTA_Unit_Hero_Ursa,M
4708,CDOTA_Unit_Hero_Zuus,M
4712,CDOTA_Unit_Hero_Ursa,M
4714,CDOTA_Unit_Hero_Ursa,M
4714,CDOTA_Unit_Hero_Zuus,M
4718,CDOTA_Unit_Hero_Ursa,M
4718,CDOTA_Unit_Hero_Ursa,M
4720,CDOTA_Unit_Hero_Zuus,M
4720,CDOTA_Unit_Hero_Pudge,M
4722,CDOTA_Unit_Hero_Ursa,M
4722,CDOTA_Unit_Hero_Pudge,M
4724,CDOTA_Unit_Hero_Ursa,M
4726,CDOTA_Unit_Hero_Pudge,M
4728,CDOTA_Unit_Hero_Ursa,M
4728,CDOTA_Unit_Hero_Zuus,M
4728,CDOTA_Unit_Hero_Pudge,M
4728,CDOTA_Unit_Hero_Ursa,M
4732,CDOTA_Unit_Hero_Nevermore,M
4736,CDOTA_Unit_Hero_Zuus,M
4736,CDOTA_Unit_Hero_Pudge,M
4738,CDOTA_Unit_Hero_Pudge,M
4740,CDOTA_Unit_Hero_Ursa,M
4740,CDOTA_Unit_Hero_Ursa,M
