Tick,Hero,Action
5046,CDOTA_Unit_Hero_Mirana,M
5048,CDOTA_Unit_Hero_Void_Spirit,M
5048,CDOTA_Unit_Hero_AntiMage,M
5052,CDOTA_Unit_Hero_VengefulSpirit,M
5052,CDOTA_Unit_Hero_Mirana,M
5052,CDOTA_Unit_Hero_AntiMage,M
5052,CDOTA_Unit_Hero_Void_Spirit,M
5058,CDOTA_Unit_Hero_AntiMage,M
5058,CDOTA_Unit_Hero_VengefulSpirit,M
5058,CDOTA_Unit_Hero_Mirana,M
5062,CDOTA_Unit_Hero_AntiMage,M
5062,CDOTA_Unit_Hero_Mirana,M
5064,CDOTA_Unit_Hero_Void_Spirit,M
5066,CDOTA_Unit_Hero_Medusa,M
5068,CDOTA_Unit_Hero_Mirana,M
5068,CDOTA_Unit_Hero_Medusa,M
5068,CDOTA_Unit_Hero_Void_Spirit,M
5074,CDOTA_Unit_Hero_Void_Spirit,M
5074,CDOTA_Unit_Hero_Medusa,M
5074,CDOTA_Unit_Hero_VengefulSpirit,M
5076,CDOTA_Unit_Hero_Medusa,M
5076,CDOTA_Unit_Hero_Mirana,M
5078,CDOTA_Unit_Hero_PhantomLancer,M
5078,CDOTA_Unit_Hero_Void_Spirit,M
5082,CDOTA_Unit_Hero_VengefulSpirit,M
5082,CDOTA_Unit_Hero_Mirana,M
5088,CDOTA_Unit_Hero_Medusa,M
5088,CDOTA_Unit_Hero_AntiMage,M
5088,CDOTA_Unit_Hero_Medusa,M
5088,CDOTA_Unit_Hero_VengefulSpirit,M
5090,CDOTA_Unit_Hero_AntiMage,M
5092,CDOTA_Unit_Hero_Abaddon,M
5096,CDOTA_Unit_Hero_Mirana,M
5098,CDOTA_Unit_Hero_PhantomLancer,M
5098,CDOTA_Unit_Hero_Abaddon,M
5100,CDOTA_Unit_Hero_VengefulSpirit,M
5102,CDOTA_Unit_Hero_Mirana,M
5102,CDOTA_Unit_Hero_Medusa,M
5102,CDOTA_Unit_Hero_Medusa,M
5106,CDOTA_Unit_Hero_Mirana,M
5106,CDOTA_Unit_Hero_Abaddon,M
5108,CDOTA_Unit_Hero_Medusa,M
5108,CDOTA_Unit_Hero_Medusa,M
5108,CDOTA_Unit_Hero_AntiMage,M
5112,CDOTA_Unit_Hero_VengefulSpirit,M
5112,CDOTA_Unit_Hero_Medusa,M
5112,CDOTA_Unit_Hero_Medusa,M
5114,CDOTA_Unit_Hero_AntiMage,M
5116,CDOTA_Unit_Hero_Mirana,M
5116,CDOTA_Unit_Hero_Abaddon,M
5118,CDOTA_Unit_Hero_Medusa,M
5118,CDOTA_Unit_Hero_Medusa,M
5120,CDOTA_Unit_Hero_VengefulSpirit,M
5123,CDOTA_Unit_Hero_Mirana,M
5127,CDOTA_Unit_Hero_Medusa,M
5129,CDOTA_Unit_Hero_Medusa,M
5133,CDOTA_Unit_Hero_PhantomLancer,M
5133,CDOTA_Unit_Hero_Abaddon,M
5133,CDOTA_Unit_Hero_VengefulSpirit,M
5141,CDOTA_Unit_Hero_Abaddon,M
5143,CDOTA_Unit_Hero_AntiMage,M
5151,CDOTA_Unit_Hero_AntiMage,M
5153,CDOTA_Unit_Hero_EmberSpirit,M
5155,CDOTA_Unit_Hero_AntiMage,M
5155,CDOTA_Unit_Hero_EmberSpirit,M
5157,CDOTA_Unit_Hero_Medusa,M
5157,CDOTA_Unit_Hero_Mirana,M
5159,CDOTA_Unit_Hero_Medusa,M
5163,CDOTA_Unit_Hero_Mirana,M
5169,CDOTA_Unit_Hero_PhantomLancer,M
5169,CDOTA_Unit_Hero_Mirana,M
5171,CDOTA_Unit_Hero_AntiMage,M
5171,CDOTA_Unit_Hero_Abaddon,M
5171,CDOTA_Unit_Hero_EmberSpirit,M
5175,CDOTA_Unit_Hero_Legion_Commander,M
5177,CDOTA_Unit_Hero_EmberSpirit,M
5177,CDOTA_Unit_Hero_AntiMage,M
5181,CDOTA_Unit_Hero_EarthSpirit,M
5181,CDOTA_Unit_Hero_EarthSpirit,M
5183,CDOTA_Unit_Hero_Legion_Commander,M
5183,CDOTA_Unit_Hero_EmberSpirit,M
5187,CDOTA_Unit_Hero_EarthSpirit,M
5189,CDOTA_Unit_Hero_EarthSpirit,M
5191,CDOTA_Unit_Hero_EmberSpirit,M
5191,CDOTA_Unit_Hero_Legion_Commander,M
5193,CDOTA_Unit_Hero_Void_Spirit,M
5197,CDOTA_Unit_Hero_Legion_Commander,M
5197,CDOTA_Unit_Hero_Void_Spirit,M
5199,CDOTA_Unit_Hero_AntiMage,M
5201,CDOTA_Unit_Hero_Legion_Commander,M
5207,CDOTA_Unit_Hero_AntiMage,M
5209,CDOTA_Unit_Hero_Mirana,M
5209,CDOTA_Unit_Hero_EmberSpirit,M
5215,CDOTA_Unit_Hero_EmberSpirit,M
5215,CDOTA_Unit_Hero_Mirana,M
5217,CDOTA_Unit_Hero_Abaddon,M
5220,CDOTA_Unit_Hero_EmberSpirit,M
5224,CDOTA_Unit_Hero_EmberSpirit,M
5226,CDOTA_Unit_Hero_Void_Spirit,M
5228,CDOTA_Unit_Hero_Mirana,M
5230,CDOTA_Unit_Hero_Void_Spirit,M
5234,CDOTA_Unit_Hero_EmberSpirit,M
5236,CDOTA_Unit_Hero_Medusa,M
5236,CDOTA_Unit_Hero_Medusa,M
5240,CDOTA_Unit_Hero_Mirana,M
5240,CDOTA_Unit_Hero_Abaddon,M
5244,CDOTA_Unit_Hero_Legion_Commander,M
5244,CDOTA_Unit_Hero_Medusa,M
5246,CDOTA_Unit_Hero_Medusa,M
5246,CDOTA_Unit_Hero_Mirana,M
5248,CDOTA_Unit_Hero_Abaddon,M
5250,CDOTA_Unit_Hero_Medusa,M
5250,CDOTA_Unit_Hero_Medusa,M
5252,CDOTA_Unit_Hero_Legion_Commander,M
5258,CDOTA_Unit_Hero_Mirana,M
5262,CDOTA_Unit_Hero_Abaddon,M
5266,CDOTA_Unit_Hero_Void_Spirit,M
5272,CDOTA_Unit_Hero_Void_Spirit,M
5274,CDOTA_Unit_Hero_Mirana,M
5274,CDOTA_Unit_Hero_EmberSpirit,M
5280,CDOTA_Unit_Hero_Mirana,M
5282,CDOTA_Unit_Hero_Void_Spirit,M
5285,CDOTA_Unit_Hero_Abaddon,M
5287,CDOTA_Unit_Hero_Void_Spirit,M
5287,CDOTA_Unit_Hero_Mirana,M
5293,CDOTA_Unit_Hero_Legion_Commander,M
5299,CDOTA_Unit_Hero_Legion_Commander,M
5303,CDOTA_Unit_Hero_Abaddon,M
5307,CDOTA_Unit_Hero_Legion_Commander,M
5311,CDOTA_Unit_Hero_Abaddon,M
5313,CDOTA_Unit_Hero_Legion_Commander,M
5319,CDOTA_Unit_Hero_Legion_Commander,M
5323,CDOTA_Unit_Hero_Abaddon,M
5325,CDOTA_Unit_Hero_Legion_Commander,M
5327,CDOTA_Unit_Hero_Mirana,M
5333,CDOTA_Unit_Hero_Mirana,M
5341,CDOTA_Unit_Hero_Abaddon,M
5359,CDOTA_Unit_Hero_Void_Spirit,M
5365,CDOTA_Unit_Hero_Abaddon,M
5365,CDOTA_Unit_Hero_Void_Spirit,M
5369,CDOTA_Unit_Hero_Mirana,M
5373,CDOTA_Unit_Hero_Void_Spirit,M
5377,CDOTA_Unit_Hero_Mirana,M
5381,CDOTA_Unit_Hero_Void_Spirit,M
5385,CDOTA_Unit_Hero_Mirana,M
5395,CDOTA_Unit_Hero_VengefulSpirit,A
5397,CDOTA_Unit_Hero_Mirana,M
5401,CDOTA_Unit_Hero_Mirana,M
5407,CDOTA_Unit_Hero_Void_Spirit,M
5407,CDOTA_Unit_Hero_EmberSpirit,M
5411,CDOTA_Unit_Hero_EmberSpirit,M
5414,CDOTA_Unit_Hero_Mirana,M
5417,CDOTA_Unit_Hero_Void_Spirit,M
5417,CDOTA_Unit_Hero_VengefulSpirit,A
