Tick,Hero,Action
4130,CDOTA_Unit_Hero_SpiritBreaker,M
4136,CDOTA_Unit_Hero_SpiritBreaker,M
4146,CDOTA_Unit_Hero_FacelessVoid,M
4150,CDOTA_Unit_Hero_Juggernaut,M
4150,CDOTA_Unit_Hero_Lion,M
4154,CDOTA_Unit_Hero_SpiritBreaker,M
4154,CDOTA_Unit_Hero_Lion,M
4156,CDOTA_Unit_Hero_Magnataur,M
4156,CDOTA_Unit_Hero_FacelessVoid,M
4160,CDOTA_Unit_Hero_FacelessVoid,M
4162,CDOTA_Unit_Hero_Magnataur,M
4164,CDOTA_Unit_Hero_Lion,M
4164,CDOTA_Unit_Hero_Omniknight,M
4166,CDOTA_Unit_Hero_FacelessVoid,M
4166,CDOTA_Unit_Hero_Lion,M
4170,CDOTA_Unit_Hero_FacelessVoid,M
4170,CDOTA_Unit_Hero_SpiritBreaker,M
4170,CDOTA_Unit_Hero_Magnataur,M
4174,CDOTA_Unit_Hero_Magnataur,M
4174,CDOTA_Unit_Hero_FacelessVoid,M
4174,CDOTA_Unit_Hero_Abaddon,M
4176,CDOTA_Unit_Hero_Magnataur,M
4178,CDOTA_Unit_Hero_FacelessVoid,M
4180,CDOTA_Unit_Hero_Juggernaut,M
4182,CDOTA_Unit_Hero_Magnataur,M
4182,CDOTA_Unit_Hero_Abaddon,M
4184,CDOTA_Unit_Hero_FacelessVoid,M
4186,CDOTA_Unit_Hero_SpiritBreaker,M
4186,CDOTA_Unit_Hero_Magnataur,M
4188,CDOTA_Unit_Hero_Omniknight,M
4188,CDOTA_Unit_Hero_FacelessVoid,M
4190,CDOTA_Unit_Hero_Magnataur,M
4194,CDOTA_Unit_Hero_FacelessVoid,M
4194,CDOTA_Unit_Hero_Juggernaut,M
4194,CDOTA_Unit_Hero_Magnataur,M
4196,CDOTA_Unit_Hero_Lion,M
4196,CDOTA_Unit_Hero_Omniknight,M
4196,CDOTA_Unit_Hero_Necrolyte,M
4196,CDOTA_Unit_Hero_Necrolyte,M
4200,CDOTA_Unit_Hero_Juggernaut,M
4200,CDOTA_Unit_Hero_FacelessVoid,M
4200,CDOTA_Unit_Hero_Abaddon,M
4200,CDOTA_Unit_Hero_Necrolyte,M
4202,CDOTA_Unit_Hero_Necrolyte,M
4204,CDOTA_Unit_Hero_Necrolyte,M
4206,CDOTA_Unit_Hero_FacelessVoid,M
4206,CDOTA_Unit_Hero_Abaddon,M
4206,CDOTA_Unit_Hero_Necrolyte,M
4206,CDOTA_Unit_Hero_Omniknight,M
4208,CDOTA_Unit_Hero_Lion,A
4208,CDOTA_Unit_Hero_Lion,A
4210,CDOTA_Unit_Hero_Magnataur,M
4210,CDOTA_Unit_Hero_FacelessVoid,M
4212,CDOTA_Unit_Hero_Tidehunter,M
4214,CDOTA_Unit_Hero_Lion,M
4214,CDOTA_Unit_Hero_Tidehunter,M
4214,CDOTA_Unit_Hero_Juggernaut,M
4214,CDOTA_Unit_Hero_Lion,M
4214,CDOTA_Unit_Hero_FacelessVoid,M
4214,CDOTA_Unit_Hero_Magnataur,M
4218,CDOTA_Unit_Hero_Tidehunter,M
4220,CDOTA_Unit_Hero_Abaddon,M
4220,CDOTA_Unit_Hero_Tidehunter,M
4220,CDOTA_Unit_Hero_Lion,M
4222,CDOTA_Unit_Hero_Lion,M
4222,CDOTA_Unit_Hero_Magnataur,M
4230,CDOTA_Unit_Hero_Abaddon,M
4230,CDOTA_Unit_Hero_Tidehunter,M
4230,CDOTA_Unit_Hero_Tidehunter,M
4232,CDOTA_Unit_Hero_Lion,M
4232,CDOTA_Unit_Hero_Lion,M
4236,CDOTA_Unit_Hero_Tidehunter,M
4236,CDOTA_Unit_Hero_Tidehunter,M
4238,CDOTA_Unit_Hero_Lion,M
4238,CDOTA_Unit_Hero_Lion,M
4246,CDOTA_Unit_Hero_Juggernaut,M
4246,CDOTA_Unit_Hero_Abaddon,M
4248,CDOTA_Unit_Hero_Omniknight,M
4250,CDOTA_Unit_Hero_Juggernaut,M
4254,CDOTA_Unit_Hero_Omniknight,M
4256,CDOTA_Unit_Hero_Abaddon,M
4258,CDOTA_Unit_Hero_SpiritBreaker,M
4258,CDOTA_Unit_Hero_Magnataur,M
4260,CDOTA_Unit_Hero_Juggernaut,M
4264,CDOTA_Unit_Hero_Abaddon,M
4264,CDOTA_Unit_Hero_Magnataur,M
4266,CDOTA_Unit_Hero_Juggernaut,M
4268,CDOTA_Unit_Hero_Lion,M
4270,CDOTA_Unit_Hero_Magnataur,M
4270,CDOTA_Unit_Hero_Lion,M
4276,CDOTA_Unit_Hero_Juggernaut,M
4276,CDOTA_Unit_Hero_Lion,M
4276,CDOTA_Unit_Hero_Lion,M
4276,CDOTA_Unit_Hero_Abaddon,M
4280,CDOTA_Unit_Hero_Juggernaut,M
4282,CDOTA_Unit_Hero_Lion,M
4282,CDOTA_Unit_Hero_Lion,M
4282,CDOTA_Unit_Hero_Magnataur,M
4288,CDOTA_Unit_Hero_Lion,M
4288,CDOTA_Unit_Hero_Omniknight,M
4288,CDOTA_Unit_Hero_Magnataur,M
4290,CDOTA_Unit_Hero_Lion,M
4294,CDOTA_Unit_Hero_Lion,M
4294,CDOTA_Unit_Hero_Lion,M
4294,CDOTA_Unit_Hero_Magnataur,M
4296,CDOTA_Unit_Hero_FacelessVoid,M
4298,CDOTA_Unit_Hero_Lion,M
4298,CDOTA_Unit_Hero_Necrolyte,M
4300,CDOTA_Unit_Hero_Juggernaut,M
4300,CDOTA_Unit_Hero_Lion,M
4300,CDOTA_Unit_Hero_Abaddon,M
4300,CDOTA_Unit_Hero_Necrolyte,M
4302,CDOTA_Unit_Hero_FacelessVoid,M
4302,CDOTA_Unit_Hero_Tidehunter,M
4302,CDOTA_Unit_Hero_Tidehunter,M
4304,CDOTA_Unit_Hero_Lion,M
4306,CDOTA_Unit_Hero_Juggernaut,M
4306,CDOTA_Unit_Hero_Lion,M
4306,CDOTA_Unit_Hero_Abaddon,M
4306,CDOTA_Unit_Hero_SpiritBreaker,M
4308,CDOTA_Unit_Hero_Magnataur,M
4310,CDOTA_Unit_Hero_Lion,M
4310,CDOTA_Unit_Hero_Lion,M
4312,CDOTA_Unit_Hero_Juggernaut,M
4314,CDOTA_Unit_Hero_Juggernaut,M
4316,CDOTA_Unit_Hero_Magnataur,M
4320,CDOTA_Unit_Hero_FacelessVoid,M
4324,CDOTA_Unit_Hero_FacelessVoid,M
4326,CDOTA_Unit_Hero_Abaddon,M
4328,CDOTA_Unit_Hero_FacelessVoid,M
4330,CDOTA_Unit_Hero_Magnataur,M
4336,CDOTA_Unit_Hero_Magnataur,M
4348,CDOTA_Unit_Hero_Omniknight,M
4354,CDOTA_Unit_Hero_Omniknight,M
4356,CDOTA_Unit_Hero_Tidehunter,M
4356,CDOTA_Unit_Hero_Tidehunter,M
4360,CDOTA_Unit_Hero_Tidehunter,M
4362,CDOTA_Unit_Hero_FacelessVoid,M
4362,CDOTA_Unit_Hero_Tidehunter,M
4366,CDOTA_Unit_Hero_FacelessVoid,M
4372,CDOTA_Unit_Hero_Magnataur,M
4376,CDOTA_Unit_Hero_FacelessVoid,M
4380,CDOTA_Unit_Hero_FacelessVoid,M
4388,CDOTA_Unit_Hero_Abaddon,M
4398,CDOTA_Unit_Hero_Lion,M
4398,CDOTA_Unit_Hero_Lion,M
4404,CDOTA_Unit_Hero_Lion,M
4406,CDOTA_Unit_Hero_Lion,M
4410,CDOTA_Unit_Hero_Lion,M
4422,CDOTA_Unit_Hero_Tidehunter,M
4424,CDOTA_Unit_Hero_FacelessVoid,M
4424,CDOTA_Unit_Hero_Tidehunter,M
4426,CDOTA_Unit_Hero_Omniknight,M
4428,CDOTA_Unit_Hero_FacelessVoid,M
4428,CDOTA_Unit_Hero_Tidehunter,M
4430,CDOTA_Unit_Hero_Tidehunter,M
4434,CDOTA_Unit_Hero_FacelessVoid,M
4438,CDOTA_Unit_Hero_FacelessVoid,M
4448,CDOTA_Unit_Hero_Omniknight,M
4456,CDOTA_Unit_Hero_FacelessVoid,M
4460,CDOTA_Unit_Hero_Lion,M
4460,CDOTA_Unit_Hero_FacelessVoid,M
4462,CDOTA_Unit_Hero_Lion,M
4466,CDOTA_Unit_Hero_Lion,M
4468,CDOTA_Unit_Hero_Lion,M
4472,CDOTA_Unit_Hero_Lion,M
4474,CDOTA_Unit_Hero_Lion,M
4474,CDOTA_Unit_Hero_Magnataur,M
4478,CDOTA_Unit_Hero_Lion,M
4480,CDOTA_Unit_Hero_Lion,M
4480,CDOTA_Unit_Hero_Magnataur,M
4482,CDOTA_Unit_Hero_Juggernaut,M
4484,CDOTA_Unit_Hero_Lion,M
4484,CDOTA_Unit_Hero_Necrolyte,M
4486,CDOTA_Unit_Hero_Lion,M
4486,CDOTA_Unit_Hero_Necrolyte,M
4488,CDOTA_Unit_Hero_Necrolyte,M
4488,CDOTA_Unit_Hero_Necrolyte,M
4490,CDOTA_Unit_Hero_Lion,M
4492,CDOTA_Unit_Hero_Lion,M
4494,CDOTA_Unit_Hero_Tidehunter,M
4496,CDOTA_Unit_Hero_Tidehunter,M
4498,CDOTA_Unit_Hero_Tidehunter,M
4500,CDOTA_Unit_Hero_Tidehunter,M
4502,CDOTA_Unit_Hero_Omniknight,M
4502,CDOTA_Unit_Hero_Juggernaut,M
4504,CDOTA_Unit_Hero_Magnataur,M
4506,CDOTA_Unit_Hero_SpiritBreaker,M
4510,CDOTA_Unit_Hero_Magnataur,M
4512,CDOTA_Unit_Hero_Omniknight,M
4514,CDOTA_Unit_Hero_SpiritBreaker,M
4516,CDOTA_Unit_Hero_Lion,M
4518,CDOTA_Unit_Hero_Lion,M
4524,CDOTA_Unit_Hero_Lion,M
4524,CDOTA_Unit_Hero_Necrolyte,M
4524,CDOTA_Unit_Hero_Necrolyte,M
4524,CDOTA_Unit_Hero_Lion,M
4526,CDOTA_Unit_Hero_Tidehunter,M
4528,CDOTA_Unit_Hero_Tidehunter,M
4530,CDOTA_Unit_Hero_Necrolyte,M
4530,CDOTA_Unit_Hero_Necrolyte,M
4532,CDOTA_Unit_Hero_Tidehunter,M
4532,CDOTA_Unit_Hero_Tidehunter,M
4534,CDOTA_Unit_Hero_Juggernaut,M
4538,CDOTA_Unit_Hero_SpiritBreaker,M
4542,CDOTA_Unit_Hero_Juggernaut,M
4548,CDOTA_Unit_Hero_SpiritBreaker,M
4548,CDOTA_Unit_Hero_Magnataur,M
4554,CDOTA_Unit_Hero_Magnataur,M
4568,CDOTA_Unit_Hero_Magnataur,M
4572,CDOTA_Unit_Hero_Magnataur,M
4576,CDOTA_Unit_Hero_Tidehunter,M
4578,CDOTA_Unit_Hero_Lion,M
4578,CDOTA_Unit_Hero_Tidehunter,M
4578,CDOTA_Unit_Hero_Lion,M
4580,CDOTA_Unit_Hero_SpiritBreaker,M
4584,CDOTA_Unit_Hero_Lion,M
4584,CDOTA_Unit_Hero_Lion,M
4588,CDOTA_Unit_Hero_SpiritBreaker,M
4590,CDOTA_Unit_Hero_Lion,M
4592,CDOTA_Unit_Hero_Lion,M
4592,CDOTA_Unit_Hero_Lion,M
4596,CDOTA_Unit_Hero_Necrolyte,M
4596,CDOTA_Unit_Hero_Necrolyte,M
4600,CDOTA_Unit_Hero_Tidehunter,M
4602,CDOTA_Unit_Hero_Tidehunter,M
4602,CDOTA_Unit_Hero_Necrolyte,M
4602,CDOTA_Unit_Hero_Necrolyte,M
4606,CDOTA_Unit_Hero_Tidehunter,M
4606,CDOTA_Unit_Hero_Tidehunter,M
4606,CDOTA_Unit_Hero_Necrolyte,M
4608,CDOTA_Unit_Hero_Necrolyte,M
4612,CDOTA_Unit_Hero_Juggernaut,M
4612,CDOTA_Unit_Hero_Magnataur,M
4612,CDOTA_Unit_Hero_Tidehunter,M
4614,CDOTA_Unit_Hero_Tidehunter,M
4616,CDOTA_Unit_Hero_Omniknight,M
4618,CDOTA_Unit_Hero_Tidehunter,M
4620,CDOTA_Unit_Hero_Tidehunter,M
4622,CDOTA_Unit_Hero_Omniknight,M
4624,CDOTA_Unit_Hero_Tidehunter,M
4624,CDOTA_Unit_Hero_Tidehunter,M
4628,CDOTA_Unit_Hero_Juggernaut,M
4628,CDOTA_Unit_Hero_SpiritBreaker,M
4634,CDOTA_Unit_Hero_SpiritBreaker,M
4640,CDOTA_Unit_Hero_Magnataur,M
4644,CDOTA_Unit_Hero_SpiritBreaker,M
4646,CDOTA_Unit_Hero_Magnataur,M
4648,CDOTA_Unit_Hero_Lion,M
4648,CDOTA_Unit_Hero_Lion,M
4654,CDOTA_Unit_Hero_Lion,M
4654,CDOTA_Unit_Hero_Lion,M
4660,CDOTA_Unit_Hero_Lion,M
4660,CDOTA_Unit_Hero_Magnataur,M
4660,CDOTA_Unit_Hero_Lion,M
4666,CDOTA_Unit_Hero_Magnataur,M
4666,CDOTA_Unit_Hero_Snapfire,M
4668,CDOTA_Unit_Hero_Snapfire,M
4672,CDOTA_Unit_Hero_Snapfire,M
4672,CDOTA_Unit_Hero_Omniknight,M
4676,CDOTA_Unit_Hero_Juggernaut,M
4678,CDOTA_Unit_Hero_Juggernaut,M
4680,CDOTA_Unit_Hero_Magnataur,M
4682,CDOTA_Unit_Hero_Lion,M
4682,CDOTA_Unit_Hero_Lion,M
4688,CDOTA_Unit_Hero_Lion,M
4688,CDOTA_Unit_Hero_Magnataur,M
4688,CDOTA_Unit_Hero_Lion,M
4694,CDOTA_Unit_Hero_Lion,M
4694,CDOTA_Unit_Hero_Juggernaut,M
4694,CDOTA_Unit_Hero_Lion,M
4696,CDOTA_Unit_Hero_SpiritBreaker,M
4708,CDOTA_Unit_Hero_Magnataur,M
4714,CDOTA_Unit_Hero_SpiritBreaker,M
4714,CDOTA_Unit_Hero_Magnataur,M
4730,CDOTA_Unit_Hero_Magnataur,M
4732,CDOTA_Unit_Hero_Lion,M
4732,CDOTA_Unit_Hero_Lion,M
4736,CDOTA_Unit_Hero_Snapfire,M
4736,CDOTA_Unit_Hero_Snapfire,M
4736,CDOTA_Unit_Hero_Magnataur,M
4738,CDOTA_Unit_Hero_Lion,M
4740,CDOTA_Unit_Hero_Lion,M
4742,CDOTA_Unit_Hero_Snapfire,M
4744,CDOTA_Unit_Hero_Snapfire,M
4746,CDOTA_Unit_Hero_SpiritBreaker,M
4750,CDOTA_Unit_Hero_Magnataur,M
4756,CDOTA_Unit_Hero_Magnataur,M
4762,CDOTA_Unit_Hero_Magnataur,M
4762,CDOTA_Unit_Hero_Juggernaut,M
4768,CDOTA_Unit_Hero_Omniknight,M
4774,CDOTA_Unit_Hero_Juggernaut,M
4774,CDOTA_Unit_Hero_Magnataur,M
4774,CDOTA_Unit_Hero_Lion,M
4774,CDOTA_Unit_Hero_Lion,M
4780,CDOTA_Unit_Hero_Magnataur,M
4786,CDOTA_Unit_Hero_Magnataur,M
4786,CDOTA_Unit_Hero_Lion,M
4788,CDOTA_Unit_Hero_Lion,M
4790,CDOTA_Unit_Hero_SpiritBreaker,M
4792,CDOTA_Unit_Hero_Necrolyte,M
4792,CDOTA_Unit_Hero_Necrolyte,M
4794,CDOTA_Unit_Hero_Lion,M
4796,CDOTA_Unit_Hero_Lion,M
4800,CDOTA_Unit_Hero_Juggernaut,M
4800,CDOTA_Unit_Hero_Magnataur,M
4800,CDOTA_Unit_Hero_Omniknight,M
4802,CDOTA_Unit_Hero_Lion,M
4802,CDOTA_Unit_Hero_Lion,M
4804,CDOTA_Unit_Hero_Juggernaut,M
4806,CDOTA_Unit_Hero_Magnataur,M
4812,CDOTA_Unit_Hero_Snapfire,M
4812,CDOTA_Unit_Hero_Necrolyte,M
4812,CDOTA_Unit_Hero_Necrolyte,M
4812,CDOTA_Unit_Hero_Snapfire,M
4812,CDOTA_Unit_Hero_Magnataur,M
4818,CDOTA_Unit_Hero_Snapfire,M
4820,CDOTA_Unit_Hero_Lion,M
4820,CDOTA_Unit_Hero_Lion,M
4820,CDOTA_Unit_Hero_Magnataur,M
4824,CDOTA_Unit_Hero_Lion,M
4828,CDOTA_Unit_Hero_Lion,M
4828,CDOTA_Unit_Hero_Lion,M
4828,CDOTA_Unit_Hero_Magnataur,M
4832,CDOTA_Unit_Hero_FacelessVoid,M
4834,CDOTA_Unit_Hero_Lion,M
4834,CDOTA_Unit_Hero_Magnataur,M
4836,CDOTA_Unit_Hero_Lion,M
4836,CDOTA_Unit_Hero_FacelessVoid,M
4838,CDOTA_Unit_Hero_Snapfire,A
4840,CDOTA_Unit_Hero_Magnataur,M
4842,CDOTA_Unit_Hero_FacelessVoid,M
4842,CDOTA_Unit_Hero_Snapfire,M
4842,CDOTA_Unit_Hero_Snapfire,M
4844,CDOTA_Unit_Hero_Snapfire,M
4846,CDOTA_Unit_Hero_FacelessVoid,M
4848,CDOTA_Unit_Hero_Necrolyte,M
4848,CDOTA_Unit_Hero_Necrolyte,M
4848,CDOTA_Unit_Hero_Magnataur,M
4848,CDOTA_Unit_Hero_Omniknight,M
4852,CDOTA_Unit_Hero_FacelessVoid,M
4852,CDOTA_Unit_Hero_Necrolyte,M
4852,CDOTA_Unit_Hero_Necrolyte,M
4856,CDOTA_Unit_Hero_FacelessVoid,M
4858,CDOTA_Unit_Hero_Lion,M
4858,CDOTA_Unit_Hero_Lion,M
4866,CDOTA_Unit_Hero_Lion,M
4868,CDOTA_Unit_Hero_Lion,M
4870,CDOTA_Unit_Hero_Magnataur,M
4876,CDOTA_Unit_Hero_Magnataur,M
4880,CDOTA_Unit_Hero_Omniknight,M
4888,CDOTA_Unit_Hero_Omniknight,M
4890,CDOTA_Unit_Hero_Magnataur,M
4890,CDOTA_Unit_Hero_Lion,M
4890,CDOTA_Unit_Hero_Necrolyte,M
4890,CDOTA_Unit_Hero_Necrolyte,M
