Tick,Hero,Action
4848,CDOTA_Unit_Hero_Clinkz,M
4856,CDOTA_Unit_Hero_Clinkz,M
4860,CDOTA_Unit_Hero_Pudge,M
4864,CDOTA_Unit_Hero_Pudge,M
4868,CDOTA_Unit_Hero_Pudge,M
4872,CDOTA_Unit_Hero_Clinkz,M
4874,CDOTA_Unit_Hero_Pudge,M
4874,CDOTA_Unit_Hero_Clinkz,M
4876,CDOTA_Unit_Hero_Clinkz,M
4882,CDOTA_Unit_Hero_Clinkz,M
4886,CDOTA_Unit_Hero_Lycan,M
4888,CDOTA_Unit_Hero_Clinkz,M
4892,CDOTA_Unit_Hero_Clinkz,M
4898,CDOTA_Unit_Hero_Pudge,M
4898,CDOTA_Unit_Hero_Lycan,M
4900,CDOTA_Unit_Hero_Pudge,M
4904,CDOTA_Unit_Hero_Lycan,M
4904,CDOTA_Unit_Hero_Abaddon,M
4908,CDOTA_Unit_Hero_Lycan,M
4912,CDOTA_Unit_Hero_Abaddon,M
4914,CDOTA_Unit_Hero_Lycan,M
4916,CDOTA_Unit_Hero_Lycan,M
4918,CDOTA_Unit_Hero_Pudge,M
4920,CDOTA_Unit_Hero_EmberSpirit,M
4922,CDOTA_Unit_Hero_Lycan,M
4922,CDOTA_Unit_Hero_EmberSpirit,M
4926,CDOTA_Unit_Hero_Clinkz,M
4926,CDOTA_Unit_Hero_Lycan,M
4928,CDOTA_Unit_Hero_Rubick,M
4930,CDOTA_Unit_Hero_Lycan,M
4932,CDOTA_Unit_Hero_EmberSpirit,M
4934,CDOTA_Unit_Hero_Abaddon,M
4934,CDOTA_Unit_Hero_EmberSpirit,M
4936,CDOTA_Unit_Hero_Lycan,M
4940,CDOTA_Unit_Hero_Rubick,M
4940,CDOTA_Unit_Hero_FacelessVoid,M
4940,CDOTA_Unit_Hero_Lycan,M
4940,CDOTA_Unit_Hero_EmberSpirit,M
4940,CDOTA_Unit_Hero_FacelessVoid,M
4940,CDOTA_Unit_Hero_Pudge,M
4940,CDOTA_Unit_Hero_EmberSpirit,M
4942,CDOTA_Unit_Hero_EmberSpirit,M
4944,CDOTA_Unit_Hero_Clinkz,M
4944,CDOTA_Unit_Hero_Lycan,M
4946,CDOTA_Unit_Hero_FacelessVoid,M
4946,CDOTA_Unit_Hero_Pudge,M
4946,CDOTA_Unit_Hero_FacelessVoid,M
4948,CDOTA_Unit_Hero_Lycan,M
4948,CDOTA_Unit_Hero_Abaddon,M
4948,CDOTA_Unit_Hero_EmberSpirit,M
4950,CDOTA_Unit_Hero_EmberSpirit,M
4952,CDOTA_Unit_Hero_Rubick,A
4952,CDOTA_Unit_Hero_Lycan,M
4954,CDOTA_Unit_Hero_Abaddon,M
4954,CDOTA_Unit_Hero_EmberSpirit,M
4956,CDOTA_Unit_Hero_Clinkz,M
4958,CDOTA_Unit_Hero_Lycan,M
4958,CDOTA_Unit_Hero_EmberSpirit,M
4958,CDOTA_Unit_Hero_Rubick,A
4958,CDOTA_Unit_Hero_EmberSpirit,M
4962,CDOTA_Unit_Hero_EmberSpirit,M
4964,CDOTA_Unit_Hero_Rubick,A
4966,CDOTA_Unit_Hero_Lycan,M
4968,CDOTA_Unit_Hero_Clinkz,M
4970,CDOTA_Unit_Hero_Lycan,M
4972,CDOTA_Unit_Hero_Abaddon,M
4972,CDOTA_Unit_Hero_FacelessVoid,M
4974,CDOTA_Unit_Hero_FacelessVoid,M
4974,CDOTA_Unit_Hero_Lycan,M
4978,CDOTA_Unit_Hero_FacelessVoid,M
4978,CDOTA_Unit_Hero_FacelessVoid,M
4980,CDOTA_Unit_Hero_Lycan,M
4984,CDOTA_Unit_Hero_Lycan,M
4988,CDOTA_Unit_Hero_Lycan,M
4992,CDOTA_Unit_Hero_Rubick,M
4994,CDOTA_Unit_Hero_Lycan,M
4998,CDOTA_Unit_Hero_Rubick,M
4998,CDOTA_Unit_Hero_Lycan,M
5002,CDOTA_Unit_Hero_Lycan,M
5004,CDOTA_Unit_Hero_Rubick,M
5004,CDOTA_Unit_Hero_EmberSpirit,M
5006,CDOTA_Unit_Hero_EmberSpirit,M
5012,CDOTA_Unit_Hero_Lycan,M
5012,CDOTA_Unit_Hero_EmberSpirit,M
5012,CDOTA_Unit_Hero_EmberSpirit,M
5016,CDOTA_Unit_Hero_Lycan,M
5016,CDOTA_Unit_Hero_Rubick,M
5018,CDOTA_Unit_Hero_FacelessVoid,M
5018,CDOTA_Unit_Hero_FacelessVoid,M
5022,CDOTA_Unit_Hero_FacelessVoid,M
5022,CDOTA_Unit_Hero_FacelessVoid,M
5022,CDOTA_Unit_Hero_Rubick,M
5024,CDOTA_Unit_Hero_EmberSpirit,M
5024,CDOTA_Unit_Hero_EmberSpirit,M
5028,CDOTA_Unit_Hero_Abaddon,M
5030,CDOTA_Unit_Hero_Rubick,M
5030,CDOTA_Unit_Hero_EmberSpirit,M
5030,CDOTA_Unit_Hero_FacelessVoid,M
5030,CDOTA_Unit_Hero_EmberSpirit,M
5032,CDOTA_Unit_Hero_FacelessVoid,M
5036,CDOTA_Unit_Hero_FacelessVoid,M
5036,CDOTA_Unit_Hero_EmberSpirit,M
5036,CDOTA_Unit_Hero_FacelessVoid,M
5036,CDOTA_Unit_Hero_EmberSpirit,M
5038,CDOTA_Unit_Hero_Lycan,M
5040,CDOTA_Unit_Hero_Lycan,M
5046,CDOTA_Unit_Hero_Lycan,M
5048,CDOTA_Unit_Hero_Lycan,M
5050,CDOTA_Unit_Hero_Venomancer,M
5050,CDOTA_Unit_Hero_FacelessVoid,M
5052,CDOTA_Unit_Hero_FacelessVoid,M
5054,CDOTA_Unit_Hero_FacelessVoid,M
5054,CDOTA_Unit_Hero_Legion_Commander,M
5056,CDOTA_Unit_Hero_FacelessVoid,M
5056,CDOTA_Unit_Hero_Pudge,M
5062,CDOTA_Unit_Hero_Pudge,M
5064,CDOTA_Unit_Hero_Lycan,M
5064,CDOTA_Unit_Hero_Legion_Commander,M
5066,CDOTA_Unit_Hero_Lycan,M
5068,CDOTA_Unit_Hero_Pudge,M
5068,CDOTA_Unit_Hero_Legion_Commander,M
5072,CDOTA_Unit_Hero_Pudge,M
5072,CDOTA_Unit_Hero_Lycan,M
5072,CDOTA_Unit_Hero_Venomancer,M
5076,CDOTA_Unit_Hero_Lycan,M
5080,CDOTA_Unit_Hero_Lycan,M
5088,CDOTA_Unit_Hero_Clinkz,M
5094,CDOTA_Unit_Hero_Clinkz,M
5096,CDOTA_Unit_Hero_Venomancer,M
5106,CDOTA_Unit_Hero_FacelessVoid,M
5106,CDOTA_Unit_Hero_FacelessVoid,M
5110,CDOTA_Unit_Hero_FacelessVoid,M
5110,CDOTA_Unit_Hero_FacelessVoid,M
5118,CDOTA_Unit_Hero_Clinkz,M
5118,CDOTA_Unit_Hero_Pudge,M
5124,CDOTA_Unit_Hero_Clinkz,M
5126,CDOTA_Unit_Hero_Rubick,M
5128,CDOTA_Unit_Hero_Venomancer,M
5128,CDOTA_Unit_Hero_Pudge,M
5134,CDOTA_Unit_Hero_Rubick,M
5134,CDOTA_Unit_Hero_Pudge,M
5134,CDOTA_Unit_Hero_Clinkz,M
5144,CDOTA_Unit_Hero_Clinkz,M
5148,CDOTA_Unit_Hero_FacelessVoid,M
5150,CDOTA_Unit_Hero_Venomancer,M
5150,CDOTA_Unit_Hero_FacelessVoid,M
5156,CDOTA_Unit_Hero_Abaddon,M
5162,CDOTA_Unit_Hero_Abaddon,M
5164,CDOTA_Unit_Hero_Clinkz,M
5174,CDOTA_Unit_Hero_Clinkz,M
5182,CDOTA_Unit_Hero_Abaddon,M
5190,CDOTA_Unit_Hero_Clinkz,M
5192,CDOTA_Unit_Hero_Abaddon,M
5198,CDOTA_Unit_Hero_Clinkz,M
5202,CDOTA_Unit_Hero_Venomancer,M
5202,CDOTA_Unit_Hero_Pudge,M
5208,CDOTA_Unit_Hero_Lycan,M
5212,CDOTA_Unit_Hero_Lycan,M
5214,CDOTA_Unit_Hero_Abaddon,M
5216,CDOTA_Unit_Hero_Lycan,M
5220,CDOTA_Unit_Hero_Clinkz,M
5220,CDOTA_Unit_Hero_Lycan,M
5226,CDOTA_Unit_Hero_Lycan,M
5226,CDOTA_Unit_Hero_Clinkz,M
5244,CDOTA_Unit_Hero_FacelessVoid,M
5244,CDOTA_Unit_Hero_FacelessVoid,M
5248,CDOTA_Unit_Hero_FacelessVoid,M
5250,CDOTA_Unit_Hero_FacelessVoid,M
5250,CDOTA_Unit_Hero_Lycan,M
5254,CDOTA_Unit_Hero_Abaddon,M
5258,CDOTA_Unit_Hero_Legion_Commander,M
5262,CDOTA_Unit_Hero_Legion_Commander,M
5268,CDOTA_Unit_Hero_Clinkz,M
5282,CDOTA_Unit_Hero_Legion_Commander,M
5284,CDOTA_Unit_Hero_Lycan,M
5288,CDOTA_Unit_Hero_Lycan,M
5292,CDOTA_Unit_Hero_Abaddon,M
5294,CDOTA_Unit_Hero_Lycan,M
5294,CDOTA_Unit_Hero_Legion_Commander,M
5298,CDOTA_Unit_Hero_Lycan,M
5302,CDOTA_Unit_Hero_Lycan,M
5304,CDOTA_Unit_Hero_Legion_Commander,M
5304,CDOTA_Unit_Hero_Clinkz,M
5310,CDOTA_Unit_Hero_Clinkz,M
5314,CDOTA_Unit_Hero_Legion_Commander,M
5314,CDOTA_Unit_Hero_Clinkz,M
5316,CDOTA_Unit_Hero_FacelessVoid,M
5316,CDOTA_Unit_Hero_FacelessVoid,M
5320,CDOTA_Unit_Hero_FacelessVoid,M
5320,CDOTA_Unit_Hero_FacelessVoid,M
5320,CDOTA_Unit_Hero_Legion_Commander,M
5324,CDOTA_Unit_Hero_Lycan,M
5328,CDOTA_Unit_Hero_Legion_Commander,M
5328,CDOTA_Unit_Hero_Lycan,M
5330,CDOTA_Unit_Hero_Clinkz,M
5334,CDOTA_Unit_Hero_Lycan,M
5336,CDOTA_Unit_Hero_Clinkz,M
5346,CDOTA_Unit_Hero_FacelessVoid,M
5348,CDOTA_Unit_Hero_FacelessVoid,M
5348,CDOTA_Unit_Hero_Clinkz,M
5352,CDOTA_Unit_Hero_FacelessVoid,M
