Tick,Hero,Action
4481,CDOTA_Unit_Hero_Magnataur,M
4481,CDOTA_Unit_Hero_Magnataur,M
4485,CDOTA_Unit_Hero_Magnataur,M
4487,CDOTA_Unit_Hero_Magnataur,M
4496,CDOTA_Unit_Hero_Magnataur,M
4496,CDOTA_Unit_Hero_Magnataur,M
4496,CDOTA_Unit_Hero_Ogre_Magi,M
4498,CDOTA_Unit_Hero_Magnataur,M
4502,CDOTA_Unit_Hero_Magnataur,M
4502,CDOTA_Unit_Hero_Ogre_Magi,M
4508,CDOTA_Unit_Hero_Magnataur,M
4508,CDOTA_Unit_Hero_Magnataur,M
4512,CDOTA_Unit_Hero_Magnataur,M
4512,CDOTA_Unit_Hero_Silencer,M
4514,CDOTA_Unit_Hero_PhantomAssassin,M
4516,CDOTA_Unit_Hero_Silencer,M
4518,CDOTA_Unit_Hero_Magnataur,M
4518,CDOTA_Unit_Hero_Ogre_Magi,M
4518,CDOTA_Unit_Hero_Nevermore,M
4518,CDOTA_Unit_Hero_Magnataur,M
4522,CDOTA_Unit_Hero_Silencer,M
4522,CDOTA_Unit_Hero_Magnataur,M
4524,CDOTA_Unit_Hero_Nevermore,M
4526,CDOTA_Unit_Hero_Ogre_Magi,M
4526,CDOTA_Unit_Hero_Magnataur,M
4528,CDOTA_Unit_Hero_Nevermore,M
4532,CDOTA_Unit_Hero_PhantomAssassin,M
4532,CDOTA_Unit_Hero_Ogre_Magi,M
4536,CDOTA_Unit_Hero_Nevermore,M
4542,CDOTA_Unit_Hero_Ogre_Magi,M
4542,CDOTA_Unit_Hero_Nevermore,M
4546,CDOTA_Unit_Hero_Silencer,M
4546,CDOTA_Unit_Hero_Nevermore,M
4550,CDOTA_Unit_Hero_Ogre_Magi,M
4552,CDOTA_Unit_Hero_Silencer,M
4558,CDOTA_Unit_Hero_Abaddon,M
4560,CDOTA_Unit_Hero_Silencer,M
4560,CDOTA_Unit_Hero_Nevermore,M
4564,CDOTA_Unit_Hero_Ogre_Magi,M
4564,CDOTA_Unit_Hero_Nevermore,M
4566,CDOTA_Unit_Hero_Silencer,M
4566,CDOTA_Unit_Hero_PhantomAssassin,M
4566,CDOTA_Unit_Hero_Abaddon,M
4570,CDOTA_Unit_Hero_Nevermore,M
4572,CDOTA_Unit_Hero_Silencer,M
4574,CDOTA_Unit_Hero_Ogre_Magi,M
4574,CDOTA_Unit_Hero_Grimstroke,M
4574,CDOTA_Unit_Hero_Grimstroke,M
4576,CDOTA_Unit_Hero_Silencer,M
4576,CDOTA_Unit_Hero_Nevermore,M
4578,CDOTA_Unit_Hero_Grimstroke,M
4580,CDOTA_Unit_Hero_Nevermore,M
4582,CDOTA_Unit_Hero_Ogre_Magi,M
4584,CDOTA_Unit_Hero_Abaddon,M
4590,CDOTA_Unit_Hero_Abaddon,M
4590,CDOTA_Unit_Hero_Ogre_Magi,M
4596,CDOTA_Unit_Hero_Abaddon,M
4596,CDOTA_Unit_Hero_Grimstroke,M
4598,CDOTA_Unit_Hero_Silencer,M
4598,CDOTA_Unit_Hero_Ogre_Magi,M
4600,CDOTA_Unit_Hero_Grimstroke,M
4602,CDOTA_Unit_Hero_Abaddon,M
4604,CDOTA_Unit_Hero_Silencer,M
4608,CDOTA_Unit_Hero_Silencer,M
4608,CDOTA_Unit_Hero_Ogre_Magi,M
4612,CDOTA_Unit_Hero_Silencer,M
4618,CDOTA_Unit_Hero_Abaddon,M
4618,CDOTA_Unit_Hero_Ogre_Magi,M
4622,CDOTA_Unit_Hero_Magnataur,M
4622,CDOTA_Unit_Hero_Magnataur,M
4624,CDOTA_Unit_Hero_Nevermore,M
4628,CDOTA_Unit_Hero_Magnataur,M
4628,CDOTA_Unit_Hero_Ogre_Magi,M
4630,CDOTA_Unit_Hero_Nevermore,M
4634,CDOTA_Unit_Hero_Nevermore,M
4636,CDOTA_Unit_Hero_Magnataur,M
4636,CDOTA_Unit_Hero_Magnataur,M
4636,CDOTA_Unit_Hero_Ogre_Magi,M
4638,CDOTA_Unit_Hero_Abaddon,M
4640,CDOTA_Unit_Hero_Magnataur,M
4642,CDOTA_Unit_Hero_Nevermore,M
4644,CDOTA_Unit_Hero_Magnataur,M
4644,CDOTA_Unit_Hero_Nevermore,M
4646,CDOTA_Unit_Hero_Magnataur,M
4650,CDOTA_Unit_Hero_Magnataur,M
4650,CDOTA_Unit_Hero_Nevermore,M
4654,CDOTA_Unit_Hero_Ogre_Magi,M
4654,CDOTA_Unit_Hero_Magnataur,M
4656,CDOTA_Unit_Hero_Abaddon,M
4656,CDOTA_Unit_Hero_Magnataur,M
4662,CDOTA_Unit_Hero_Grimstroke,M
4662,CDOTA_Unit_Hero_Ogre_Magi,M
4664,CDOTA_Unit_Hero_Magnataur,M
4664,CDOTA_Unit_Hero_Magnataur,M
4664,CDOTA_Unit_Hero_Abaddon,M
4668,CDOTA_Unit_Hero_Magnataur,M
4672,CDOTA_Unit_Hero_Ogre_Magi,M
4674,CDOTA_Unit_Hero_Magnataur,M
4674,CDOTA_Unit_Hero_Magnataur,M
4678,CDOTA_Unit_Hero_Magnataur,M
4682,CDOTA_Unit_Hero_Magnataur,M
4682,CDOTA_Unit_Hero_Ogre_Magi,M
4682,CDOTA_Unit_Hero_Magnataur,M
4688,CDOTA_Unit_Hero_PhantomAssassin,M
4688,CDOTA_Unit_Hero_Ogre_Magi,M
4696,CDOTA_Unit_Hero_Nevermore,M
4696,CDOTA_Unit_Hero_Abaddon,M
4696,CDOTA_Unit_Hero_Ogre_Magi,M
4698,CDOTA_Unit_Hero_Magnataur,M
4698,CDOTA_Unit_Hero_Magnataur,M
4700,CDOTA_Unit_Hero_Nevermore,M
4704,CDOTA_Unit_Hero_Magnataur,M
4706,CDOTA_Unit_Hero_Nevermore,M
4706,CDOTA_Unit_Hero_Magnataur,M
4710,CDOTA_Unit_Hero_Magnataur,M
4710,CDOTA_Unit_Hero_Magnataur,M
4716,CDOTA_Unit_Hero_Magnataur,M
4716,CDOTA_Unit_Hero_Nevermore,M
4718,CDOTA_Unit_Hero_Magnataur,M
4718,CDOTA_Unit_Hero_Legion_Commander,M
4722,CDOTA_Unit_Hero_Magnataur,M
4722,CDOTA_Unit_Hero_Magnataur,M
4722,CDOTA_Unit_Hero_Nevermore,M
4726,CDOTA_Unit_Hero_PhantomAssassin,M
4726,CDOTA_Unit_Hero_Nevermore,M
4730,CDOTA_Unit_Hero_Ogre_Magi,M
4740,CDOTA_Unit_Hero_Ogre_Magi,M
4744,CDOTA_Unit_Hero_Grimstroke,M
4758,CDOTA_Unit_Hero_Ogre_Magi,M
4760,CDOTA_Unit_Hero_Grimstroke,M
4762,CDOTA_Unit_Hero_Nevermore,M
4764,CDOTA_Unit_Hero_Ogre_Magi,M
4766,CDOTA_Unit_Hero_Nevermore,M
4772,CDOTA_Unit_Hero_Nevermore,M
4774,CDOTA_Unit_Hero_Ogre_Magi,M
4782,CDOTA_Unit_Hero_Ogre_Magi,M
4784,CDOTA_Unit_Hero_Abaddon,M
4788,CDOTA_Unit_Hero_Grimstroke,M
4790,CDOTA_Unit_Hero_Abaddon,M
4792,CDOTA_Unit_Hero_Grimstroke,M
4796,CDOTA_Unit_Hero_Ogre_Magi,M
4808,CDOTA_Unit_Hero_Abaddon,M
4812,CDOTA_Unit_Hero_Grimstroke,M
4816,CDOTA_Unit_Hero_Abaddon,M
4816,CDOTA_Unit_Hero_Grimstroke,M
4820,CDOTA_Unit_Hero_Abaddon,M
4820,CDOTA_Unit_Hero_Grimstroke,M
4822,CDOTA_Unit_Hero_Nevermore,M
4826,CDOTA_Unit_Hero_Abaddon,M
4826,CDOTA_Unit_Hero_Nevermore,M
4830,CDOTA_Unit_Hero_Grimstroke,M
4834,CDOTA_Unit_Hero_Abaddon,M
4834,CDOTA_Unit_Hero_Grimstroke,M
4838,CDOTA_Unit_Hero_Grimstroke,M
4844,CDOTA_Unit_Hero_Abaddon,M
4848,CDOTA_Unit_Hero_Nevermore,M
4854,CDOTA_Unit_Hero_Silencer,M
4854,CDOTA_Unit_Hero_Nevermore,M
4858,CDOTA_Unit_Hero_Silencer,M
4868,CDOTA_Unit_Hero_Abaddon,M
4868,CDOTA_Unit_Hero_Nevermore,M
4882,CDOTA_Unit_Hero_Nevermore,M
4886,CDOTA_Unit_Hero_Grimstroke,M
4886,CDOTA_Unit_Hero_Nevermore,M
4888,CDOTA_Unit_Hero_Legion_Commander,M
4890,CDOTA_Unit_Hero_Grimstroke,M
4892,CDOTA_Unit_Hero_Legion_Commander,M
4894,CDOTA_Unit_Hero_Abaddon,M
4896,CDOTA_Unit_Hero_Grimstroke,M
4900,CDOTA_Unit_Hero_Abaddon,M
4900,CDOTA_Unit_Hero_Grimstroke,M
4900,CDOTA_Unit_Hero_Nevermore,M
4904,CDOTA_Unit_Hero_Grimstroke,M
4904,CDOTA_Unit_Hero_Nevermore,M
4908,CDOTA_Unit_Hero_Grimstroke,M
4910,CDOTA_Unit_Hero_Nevermore,M
4912,CDOTA_Unit_Hero_Silencer,M
4914,CDOTA_Unit_Hero_Nevermore,M
4918,CDOTA_Unit_Hero_Silencer,M
4922,CDOTA_Unit_Hero_Silencer,M
4928,CDOTA_Unit_Hero_Tiny,M
4932,CDOTA_Unit_Hero_Silencer,M
4934,CDOTA_Unit_Hero_Legion_Commander,M
4934,CDOTA_Unit_Hero_Tiny,M
4936,CDOTA_Unit_Hero_Silencer,M
4950,CDOTA_Unit_Hero_Tiny,M
4958,CDOTA_Unit_Hero_Tiny,M
4962,CDOTA_Unit_Hero_Nevermore,M
4964,CDOTA_Unit_Hero_Tiny,M
4966,CDOTA_Unit_Hero_Nevermore,M
4968,CDOTA_Unit_Hero_Ogre_Magi,M
4970,CDOTA_Unit_Hero_Tiny,M
4976,CDOTA_Unit_Hero_Ogre_Magi,M
4978,CDOTA_Unit_Hero_PhantomAssassin,M
4982,CDOTA_Unit_Hero_Silencer,M
4982,CDOTA_Unit_Hero_Legion_Commander,M
4982,CDOTA_Unit_Hero_Ogre_Magi,M
4982,CDOTA_Unit_Hero_Nevermore,M
4986,CDOTA_Unit_Hero_Silencer,M
4988,CDOTA_Unit_Hero_Nevermore,M
4990,CDOTA_Unit_Hero_Ogre_Magi,M
4992,CDOTA_Unit_Hero_Legion_Commander,M
4992,CDOTA_Unit_Hero_PhantomAssassin,M
5004,CDOTA_Unit_Hero_Ogre_Magi,M
5004,CDOTA_Unit_Hero_Nevermore,M
5010,CDOTA_Unit_Hero_Nevermore,M
5010,CDOTA_Unit_Hero_Silencer,M
5012,CDOTA_Unit_Hero_Ogre_Magi,M
5014,CDOTA_Unit_Hero_Silencer,M
5014,CDOTA_Unit_Hero_Abaddon,M
5016,CDOTA_Unit_Hero_Nevermore,M
5018,CDOTA_Unit_Hero_PhantomAssassin,M
5020,CDOTA_Unit_Hero_Abaddon,M
5022,CDOTA_Unit_Hero_Ogre_Magi,M
5026,CDOTA_Unit_Hero_Nevermore,M
5030,CDOTA_Unit_Hero_Abaddon,M
5030,CDOTA_Unit_Hero_Ogre_Magi,M
5032,CDOTA_Unit_Hero_Nevermore,M
5040,CDOTA_Unit_Hero_Ogre_Magi,M
5046,CDOTA_Unit_Hero_Abaddon,M
5048,CDOTA_Unit_Hero_Ogre_Magi,M
5048,CDOTA_Unit_Hero_Nevermore,M
5050,CDOTA_Unit_Hero_PhantomAssassin,M
5052,CDOTA_Unit_Hero_Abaddon,M
5054,CDOTA_Unit_Hero_Nevermore,M
5058,CDOTA_Unit_Hero_Silencer,M
5058,CDOTA_Unit_Hero_Ogre_Magi,M
5058,CDOTA_Unit_Hero_Sniper,M
5060,CDOTA_Unit_Hero_Nevermore,M
5062,CDOTA_Unit_Hero_Silencer,M
5064,CDOTA_Unit_Hero_Sniper,M
5066,CDOTA_Unit_Hero_PhantomAssassin,M
5068,CDOTA_Unit_Hero_Ogre_Magi,M
5068,CDOTA_Unit_Hero_Abaddon,M
5070,CDOTA_Unit_Hero_Sniper,M
5074,CDOTA_Unit_Hero_Abaddon,M
5074,CDOTA_Unit_Hero_Nevermore,M
5076,CDOTA_Unit_Hero_Ogre_Magi,M
5080,CDOTA_Unit_Hero_PhantomAssassin,M
5080,CDOTA_Unit_Hero_Abaddon,M
5082,CDOTA_Unit_Hero_Nevermore,M
5084,CDOTA_Unit_Hero_Ogre_Magi,M
5086,CDOTA_Unit_Hero_Sniper,M
5088,CDOTA_Unit_Hero_Abaddon,M
5092,CDOTA_Unit_Hero_Silencer,M
5092,CDOTA_Unit_Hero_Nevermore,M
5096,CDOTA_Unit_Hero_PhantomAssassin,M
5098,CDOTA_Unit_Hero_Silencer,M
5106,CDOTA_Unit_Hero_Nevermore,M
5108,CDOTA_Unit_Hero_Sniper,M
5110,CDOTA_Unit_Hero_Legion_Commander,M
5110,CDOTA_Unit_Hero_Ogre_Magi,M
5112,CDOTA_Unit_Hero_Silencer,M
5112,CDOTA_Unit_Hero_Legion_Commander,M
5112,CDOTA_Unit_Hero_Nevermore,M
5116,CDOTA_Unit_Hero_Sniper,M
5118,CDOTA_Unit_Hero_Silencer,M
5118,CDOTA_Unit_Hero_Nevermore,M
5120,CDOTA_Unit_Hero_PhantomAssassin,M
5120,CDOTA_Unit_Hero_Abaddon,M
5120,CDOTA_Unit_Hero_Ogre_Magi,M
5122,CDOTA_Unit_Hero_Silencer,M
5124,CDOTA_Unit_Hero_Nevermore,M
5132,CDOTA_Unit_Hero_Ogre_Magi,M
5132,CDOTA_Unit_Hero_Nevermore,M
5138,CDOTA_Unit_Hero_Abaddon,M
5138,CDOTA_Unit_Hero_Nevermore,M
5142,CDOTA_Unit_Hero_Ogre_Magi,M
5144,CDOTA_Unit_Hero_Abaddon,M
5146,CDOTA_Unit_Hero_Silencer,M
5148,CDOTA_Unit_Hero_Sniper,M
5150,CDOTA_Unit_Hero_PhantomAssassin,M
