Tick,Hero,Action
4482,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4484,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4488,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4490,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4490,CDOTA_Unit_Hero_Sniper,M
4494,CDOTA_Unit_Hero_Sniper,M
4500,CDOTA_Unit_Hero_Sniper,M
4502,CDOTA_Unit_Hero_Slark,M
4506,CDOTA_Unit_Hero_Sniper,M
4508,CDOTA_Unit_Hero_Slark,M
4512,CDOTA_Unit_Hero_Sniper,M
4518,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4518,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4518,CDOTA_Unit_Hero_Sniper,M
4522,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4522,CDOTA_Unit_Hero_Sniper,M
4528,CDOTA_Unit_Hero_Sniper,M
4530,CDOTA_Unit_Hero_Slark,M
4532,CDOTA_Unit_Hero_Abaddon,M
4534,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4534,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4538,CDOTA_Unit_Hero_Abaddon,M
4538,CDOTA_Unit_Hero_BountyHunter,M
4538,CDOTA_Unit_Hero_BountyHunter,M
4540,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4540,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4542,CDOTA_Unit_Hero_Sniper,M
4544,CDOTA_Unit_Hero_BountyHunter,M
4544,CDOTA_Unit_Hero_BountyHunter,M
4546,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4546,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4548,CDOTA_Unit_Hero_Sniper,M
4550,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4550,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4552,CDOTA_Unit_Hero_Sniper,M
4560,CDOTA_Unit_Hero_Abaddon,M
4564,CDOTA_Unit_Hero_Sniper,M
4570,CDOTA_Unit_Hero_Sniper,M
4574,CDOTA_Unit_Hero_Sniper,M
4578,CDOTA_Unit_Hero_BountyHunter,M
4578,CDOTA_Unit_Hero_BountyHunter,M
4580,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4580,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4580,CDOTA_Unit_Hero_Sniper,M
4584,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4584,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4584,CDOTA_Unit_Hero_Bloodseeker,M
4584,CDOTA_Unit_Hero_Bloodseeker,M
4586,CDOTA_Unit_Hero_Abaddon,M
4592,CDOTA_Unit_Hero_Bloodseeker,M
4602,CDOTA_Unit_Hero_Slark,M
4604,CDOTA_Unit_Hero_Sniper,M
4626,CDOTA_Unit_Hero_Slark,M
4638,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4640,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4644,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4644,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4646,CDOTA_Unit_Hero_Slark,M
4652,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4652,CDOTA_Unit_Hero_Sniper,M
4652,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4652,CDOTA_Unit_Hero_Slark,M
4656,CDOTA_Unit_Hero_Sniper,M
4656,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4656,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4662,CDOTA_Unit_Hero_Sniper,M
4668,CDOTA_Unit_Hero_Slark,M
4674,CDOTA_Unit_Hero_Slark,M
4676,CDOTA_Unit_Hero_Abaddon,M
4680,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4682,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4684,CDOTA_Unit_Hero_Abaddon,M
4690,CDOTA_Unit_Hero_Abaddon,M
4704,CDOTA_Unit_Hero_Bane,M
4710,CDOTA_Unit_Hero_Bane,M
4712,CDOTA_Unit_Hero_Sniper,M
4716,CDOTA_Unit_Hero_Sniper,M
4734,CDOTA_Unit_Hero_Bane,M
4734,CDOTA_Unit_Hero_Abaddon,M
4740,CDOTA_Unit_Hero_Abaddon,M
4742,CDOTA_Unit_Hero_Sniper,M
4744,CDOTA_Unit_Hero_Bane,M
4746,CDOTA_Unit_Hero_Abaddon,M
4746,CDOTA_Unit_Hero_Sniper,M
4750,CDOTA_Unit_Hero_Abaddon,M
4754,CDOTA_Unit_Hero_Sniper,M
4756,CDOTA_Unit_Hero_Abaddon,M
4760,CDOTA_Unit_Hero_Sniper,M
4770,CDOTA_Unit_Hero_Bane,M
4772,CDOTA_Unit_Hero_Bane,M
4782,CDOTA_Unit_Hero_Sniper,S
4790,CDOTA_Unit_Hero_Bane,M
4820,CDOTA_Unit_Hero_Bane,M
4826,CDOTA_Unit_Hero_Bloodseeker,M
4826,CDOTA_Unit_Hero_Bloodseeker,M
4840,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4840,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4846,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4846,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4846,CDOTA_Unit_Hero_Bloodseeker,M
4848,CDOTA_Unit_Hero_Bloodseeker,M
4850,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4850,CDOTA_Unit_Hero_Obsidian_Destroyer,M
4850,CDOTA_Unit_Hero_Bloodseeker,M
