Tick,Hero,Action
4556,CDOTA_Unit_Hero_Silencer,M
4558,CDOTA_Unit_Hero_Rubick,M
4560,CDOTA_Unit_Hero_Silencer,M
4566,CDOTA_Unit_Hero_Silencer,M
4572,CDOTA_Unit_Hero_Abaddon,M
4580,CDOTA_Unit_Hero_Rubick,M
4590,CDOTA_Unit_Hero_Rubick,M
4600,CDOTA_Unit_Hero_Rubick,M
4600,CDOTA_Unit_Hero_Abaddon,M
4602,CDOTA_Unit_Hero_EmberSpirit,M
4606,CDOTA_Unit_Hero_EmberSpirit,M
4606,CDOTA_Unit_Hero_Grimstroke,M
4606,CDOTA_Unit_Hero_Rubick,M
4606,CDOTA_Unit_Hero_Abaddon,M
4608,CDOTA_Unit_Hero_Tidehunter,M
4610,CDOTA_Unit_Hero_Tidehunter,M
4610,CDOTA_Unit_Hero_Grimstroke,M
4614,CDOTA_Unit_Hero_NightStalker,M
4616,CDOTA_Unit_Hero_Weaver,M
4618,CDOTA_Unit_Hero_Weaver,M
4620,CDOTA_Unit_Hero_NightStalker,M
4622,CDOTA_Unit_Hero_Weaver,M
4622,CDOTA_Unit_Hero_Rubick,M
4622,CDOTA_Unit_Hero_NightStalker,M
4624,CDOTA_Unit_Hero_Weaver,M
4624,CDOTA_Unit_Hero_Grimstroke,M
4626,CDOTA_Unit_Hero_Abaddon,M
4626,CDOTA_Unit_Hero_NightStalker,M
4628,CDOTA_Unit_Hero_Rubick,M
4630,CDOTA_Unit_Hero_Grimstroke,M
4632,CDOTA_Unit_Hero_NightStalker,M
4634,CDOTA_Unit_Hero_Rubick,M
4640,CDOTA_Unit_Hero_Grimstroke,M
4642,CDOTA_Unit_Hero_NightStalker,M
4644,CDOTA_Unit_Hero_Rubick,M
4644,CDOTA_Unit_Hero_Abaddon,M
4646,CDOTA_Unit_Hero_NightStalker,M
4648,CDOTA_Unit_Hero_EmberSpirit,A
4650,CDOTA_Unit_Hero_NightStalker,M
4652,CDOTA_Unit_Hero_Tidehunter,M
4652,CDOTA_Unit_Hero_EmberSpirit,M
4652,CDOTA_Unit_Hero_Tidehunter,M
4654,CDOTA_Unit_Hero_Rubick,M
4656,CDOTA_Unit_Hero_NightStalker,M
4658,CDOTA_Unit_Hero_EmberSpirit,M
4660,CDOTA_Unit_Hero_Tidehunter,M
4660,CDOTA_Unit_Hero_Tidehunter,M
4660,CDOTA_Unit_Hero_Rubick,M
4662,CDOTA_Unit_Hero_EmberSpirit,M
4662,CDOTA_Unit_Hero_NightStalker,M
4664,CDOTA_Unit_Hero_Silencer,M
4664,CDOTA_Unit_Hero_Tidehunter,M
4664,CDOTA_Unit_Hero_Tidehunter,M
4664,CDOTA_Unit_Hero_Abaddon,M
4666,CDOTA_Unit_Hero_Luna,M
4668,CDOTA_Unit_Hero_Silencer,M
4672,CDOTA_Unit_Hero_Luna,M
4674,CDOTA_Unit_Hero_Grimstroke,M
4676,CDOTA_Unit_Hero_Weaver,M
4676,CDOTA_Unit_Hero_Luna,M
4676,CDOTA_Unit_Hero_Weaver,M
4680,CDOTA_Unit_Hero_NightStalker,M
4682,CDOTA_Unit_Hero_Luna,M
4682,CDOTA_Unit_Hero_Weaver,M
4682,CDOTA_Unit_Hero_Weaver,M
4684,CDOTA_Unit_Hero_Abaddon,M
4684,CDOTA_Unit_Hero_NightStalker,M
4688,CDOTA_Unit_Hero_NightStalker,M
4690,CDOTA_Unit_Hero_Rubick,M
4692,CDOTA_Unit_Hero_NightStalker,M
4694,CDOTA_Unit_Hero_Luna,M
4696,CDOTA_Unit_Hero_Rubick,M
4700,CDOTA_Unit_Hero_Luna,M
4704,CDOTA_Unit_Hero_Grimstroke,M
4708,CDOTA_Unit_Hero_Rubick,M
4710,CDOTA_Unit_Hero_Luna,M
4710,CDOTA_Unit_Hero_Weaver,M
4710,CDOTA_Unit_Hero_Grimstroke,M
4710,CDOTA_Unit_Hero_Weaver,M
4710,CDOTA_Unit_Hero_Abaddon,M
4714,CDOTA_Unit_Hero_Luna,M
4714,CDOTA_Unit_Hero_Weaver,M
4714,CDOTA_Unit_Hero_Rubick,M
4716,CDOTA_Unit_Hero_Weaver,M
4718,CDOTA_Unit_Hero_Abaddon,M
4720,CDOTA_Unit_Hero_Rubick,M
4722,CDOTA_Unit_Hero_Weaver,M
4722,CDOTA_Unit_Hero_Weaver,M
4724,CDOTA_Unit_Hero_Abaddon,M
4728,CDOTA_Unit_Hero_Weaver,M
