Tick,Hero,Action
4277,CDOTA_Unit_Hero_DarkWillow,M
4279,CDOTA_Unit_Hero_Skywrath_Mage,M
4279,CDOTA_Unit_Hero_TemplarAssassin,M
4281,CDOTA_Unit_Hero_TemplarAssassin,M
4287,CDOTA_Unit_Hero_TemplarAssassin,M
4287,CDOTA_Unit_Hero_DarkWillow,M
4289,CDOTA_Unit_Hero_DarkWillow,M
4293,CDOTA_Unit_Hero_TemplarAssassin,M
4293,CDOTA_Unit_Hero_DarkWillow,M
4295,CDOTA_Unit_Hero_TemplarAssassin,M
4297,CDOTA_Unit_Hero_Skywrath_Mage,M
4297,CDOTA_Unit_Hero_Invoker,M
4297,CDOTA_Unit_Hero_DarkWillow,M
4299,CDOTA_Unit_Hero_TemplarAssassin,M
4301,CDOTA_Unit_Hero_Invoker,M
4301,CDOTA_Unit_Hero_Skywrath_Mage,M
4301,CDOTA_Unit_Hero_DarkWillow,M
4305,CDOTA_Unit_Hero_Invoker,M
4307,CDOTA_Unit_Hero_DarkWillow,M
4307,CDOTA_Unit_Hero_Skywrath_Mage,M
4311,CDOTA_Unit_Hero_TemplarAssassin,M
4315,CDOTA_Unit_Hero_DrowRanger,M
4315,CDOTA_Unit_Hero_DarkWillow,M
4315,CDOTA_Unit_Hero_Skywrath_Mage,M
4319,CDOTA_Unit_Hero_DrowRanger,M
4319,CDOTA_Unit_Hero_DarkWillow,M
4323,CDOTA_Unit_Hero_TemplarAssassin,M
4325,CDOTA_Unit_Hero_DrowRanger,M
4335,CDOTA_Unit_Hero_TemplarAssassin,M
4339,CDOTA_Unit_Hero_Abaddon,M
4343,CDOTA_Unit_Hero_Skywrath_Mage,M
4343,CDOTA_Unit_Hero_Void_Spirit,M
4343,CDOTA_Unit_Hero_Spectre,M
4345,CDOTA_Unit_Hero_DrowRanger,M
4345,CDOTA_Unit_Hero_Abaddon,M
4345,CDOTA_Unit_Hero_TemplarAssassin,M
4345,CDOTA_Unit_Hero_Spectre,M
4347,CDOTA_Unit_Hero_Void_Spirit,M
4351,CDOTA_Unit_Hero_Void_Spirit,M
4351,CDOTA_Unit_Hero_DrowRanger,M
4355,CDOTA_Unit_Hero_Skywrath_Mage,M
4355,CDOTA_Unit_Hero_DarkWillow,M
4359,CDOTA_Unit_Hero_DrowRanger,M
4359,CDOTA_Unit_Hero_Spectre,M
4359,CDOTA_Unit_Hero_Spectre,M
4361,CDOTA_Unit_Hero_DarkWillow,M
4363,CDOTA_Unit_Hero_Spectre,M
4365,CDOTA_Unit_Hero_Abaddon,M
4365,CDOTA_Unit_Hero_TemplarAssassin,M
4365,CDOTA_Unit_Hero_Spectre,M
4365,CDOTA_Unit_Hero_DarkWillow,M
4367,CDOTA_Unit_Hero_DrowRanger,M
4369,CDOTA_Unit_Hero_Spectre,M
4369,CDOTA_Unit_Hero_Spectre,M
4369,CDOTA_Unit_Hero_Spectre,M
4371,CDOTA_Unit_Hero_Abaddon,M
4371,CDOTA_Unit_Hero_DarkWillow,M
4373,CDOTA_Unit_Hero_Spectre,M
4375,CDOTA_Unit_Hero_DrowRanger,M
4379,CDOTA_Unit_Hero_Skywrath_Mage,M
4379,CDOTA_Unit_Hero_TemplarAssassin,M
4381,CDOTA_Unit_Hero_DrowRanger,M
4383,CDOTA_Unit_Hero_Abaddon,M
4383,CDOTA_Unit_Hero_Spectre,M
4385,CDOTA_Unit_Hero_Spectre,M
4387,CDOTA_Unit_Hero_DrowRanger,M
4389,CDOTA_Unit_Hero_Skywrath_Mage,M
4389,CDOTA_Unit_Hero_Spectre,M
4389,CDOTA_Unit_Hero_Spectre,M
4391,CDOTA_Unit_Hero_TemplarAssassin,M
4391,CDOTA_Unit_Hero_DrowRanger,M
4393,CDOTA_Unit_Hero_Spectre,M
4393,CDOTA_Unit_Hero_Spectre,M
4399,CDOTA_Unit_Hero_TemplarAssassin,M
4399,CDOTA_Unit_Hero_Abaddon,M
4405,CDOTA_Unit_Hero_Abaddon,M
4407,CDOTA_Unit_Hero_TemplarAssassin,M
4407,CDOTA_Unit_Hero_Spectre,M
4409,CDOTA_Unit_Hero_Spectre,M
4411,CDOTA_Unit_Hero_Skywrath_Mage,M
4413,CDOTA_Unit_Hero_Spectre,M
4415,CDOTA_Unit_Hero_DrowRanger,M
4415,CDOTA_Unit_Hero_Spectre,M
4419,CDOTA_Unit_Hero_Spectre,M
4419,CDOTA_Unit_Hero_Abaddon,M
4419,CDOTA_Unit_Hero_Spectre,M
4421,CDOTA_Unit_Hero_DrowRanger,M
4423,CDOTA_Unit_Hero_Invoker,M
4425,CDOTA_Unit_Hero_Abaddon,M
4427,CDOTA_Unit_Hero_DrowRanger,M
4429,CDOTA_Unit_Hero_Invoker,M
4429,CDOTA_Unit_Hero_TemplarAssassin,M
4431,CDOTA_Unit_Hero_Spectre,M
4431,CDOTA_Unit_Hero_DrowRanger,M
4433,CDOTA_Unit_Hero_Spectre,M
4435,CDOTA_Unit_Hero_Skywrath_Mage,M
4435,CDOTA_Unit_Hero_Invoker,M
4437,CDOTA_Unit_Hero_DrowRanger,M
4437,CDOTA_Unit_Hero_Spectre,M
4437,CDOTA_Unit_Hero_Spectre,M
4441,CDOTA_Unit_Hero_Invoker,M
4441,CDOTA_Unit_Hero_TemplarAssassin,M
4443,CDOTA_Unit_Hero_Skywrath_Mage,M
4443,CDOTA_Unit_Hero_Spectre,M
4445,CDOTA_Unit_Hero_Spectre,M
4447,CDOTA_Unit_Hero_DrowRanger,M
4447,CDOTA_Unit_Hero_Abaddon,M
4447,CDOTA_Unit_Hero_Spectre,M
4449,CDOTA_Unit_Hero_Spectre,M
4449,CDOTA_Unit_Hero_KeeperOfTheLight,M
4451,CDOTA_Unit_Hero_Skywrath_Mage,M
4453,CDOTA_Unit_Hero_Spectre,M
4455,CDOTA_Unit_Hero_Abaddon,M
4455,CDOTA_Unit_Hero_Spectre,M
4457,CDOTA_Unit_Hero_Skywrath_Mage,M
4459,CDOTA_Unit_Hero_DrowRanger,M
4461,CDOTA_Unit_Hero_Spectre,M
4461,CDOTA_Unit_Hero_Spectre,M
4463,CDOTA_Unit_Hero_DrowRanger,M
4465,CDOTA_Unit_Hero_Spectre,M
4467,CDOTA_Unit_Hero_Void_Spirit,M
4467,CDOTA_Unit_Hero_Spectre,M
4469,CDOTA_Unit_Hero_Skywrath_Mage,M
4471,CDOTA_Unit_Hero_DrowRanger,M
4471,CDOTA_Unit_Hero_Spectre,M
4473,CDOTA_Unit_Hero_Spectre,M
4473,CDOTA_Unit_Hero_Abaddon,M
4477,CDOTA_Unit_Hero_DrowRanger,M
4479,CDOTA_Unit_Hero_Skywrath_Mage,M
4483,CDOTA_Unit_Hero_DrowRanger,M
4487,CDOTA_Unit_Hero_DrowRanger,M
4489,CDOTA_Unit_Hero_Skywrath_Mage,M
4493,CDOTA_Unit_Hero_DrowRanger,M
4495,CDOTA_Unit_Hero_Abaddon,M
4497,CDOTA_Unit_Hero_DrowRanger,M
4499,CDOTA_Unit_Hero_Invoker,M
4503,CDOTA_Unit_Hero_Invoker,M
4509,CDOTA_Unit_Hero_Invoker,M
4513,CDOTA_Unit_Hero_Abaddon,M
4517,CDOTA_Unit_Hero_Invoker,M
4521,CDOTA_Unit_Hero_Abaddon,M
