Tick,Hero,Action
4259,CDOTA_Unit_Hero_Enigma,M
4263,CDOTA_Unit_Hero_Enigma,M
4265,CDOTA_Unit_Hero_PhantomAssassin,M
4265,CDOTA_Unit_Hero_PhantomAssassin,M
4265,CDOTA_Unit_Hero_Enigma,M
4269,CDOTA_Unit_Hero_PhantomAssassin,M
4269,CDOTA_Unit_Hero_PhantomAssassin,M
4273,CDOTA_Unit_Hero_PhantomAssassin,M
4275,CDOTA_Unit_Hero_WitchDoctor,M
4277,CDOTA_Unit_Hero_PhantomAssassin,M
4277,CDOTA_Unit_Hero_Enigma,M
4279,CDOTA_Unit_Hero_Enigma,M
4281,CDOTA_Unit_Hero_WitchDoctor,M
4281,CDOTA_Unit_Hero_PhantomAssassin,M
4281,CDOTA_Unit_Hero_Enigma,M
4285,CDOTA_Unit_Hero_Magnataur,M
4285,CDOTA_Unit_Hero_WitchDoctor,M
4285,CDOTA_Unit_Hero_PhantomAssassin,M
4289,CDOTA_Unit_Hero_PhantomAssassin,M
4293,CDOTA_Unit_Hero_PhantomAssassin,M
4293,CDOTA_Unit_Hero_Magnataur,M
4297,CDOTA_Unit_Hero_PhantomAssassin,M
4301,CDOTA_Unit_Hero_WitchDoctor,M
4301,CDOTA_Unit_Hero_PhantomAssassin,M
4303,CDOTA_Unit_Hero_Enigma,M
4303,CDOTA_Unit_Hero_Enigma,M
4305,CDOTA_Unit_Hero_WitchDoctor,M
4305,CDOTA_Unit_Hero_PhantomAssassin,M
4307,CDOTA_Unit_Hero_Magnataur,M
4309,CDOTA_Unit_Hero_PhantomAssassin,M
4309,CDOTA_Unit_Hero_Enigma,M
4311,CDOTA_Unit_Hero_Magnataur,M
4311,CDOTA_Unit_Hero_Enigma,M
4313,CDOTA_Unit_Hero_WitchDoctor,M
4313,CDOTA_Unit_Hero_PhantomAssassin,M
4317,CDOTA_Unit_Hero_Abaddon,M
4317,CDOTA_Unit_Hero_Magnataur,M
4317,CDOTA_Unit_Hero_PhantomAssassin,M
4317,CDOTA_Unit_Hero_Enigma,M
4319,CDOTA_Unit_Hero_Enigma,M
4321,CDOTA_Unit_Hero_PhantomAssassin,M
4321,CDOTA_Unit_Hero_Magnataur,M
4323,CDOTA_Unit_Hero_Abaddon,M
4323,CDOTA_Unit_Hero_Enigma,M
4325,CDOTA_Unit_Hero_Magnataur,M
4325,CDOTA_Unit_Hero_Enigma,M
4325,CDOTA_Unit_Hero_PhantomAssassin,M
4329,CDOTA_Unit_Hero_PhantomAssassin,M
4331,CDOTA_Unit_Hero_Abaddon,M
4331,CDOTA_Unit_Hero_Magnataur,M
4333,CDOTA_Unit_Hero_PhantomAssassin,M
4335,CDOTA_Unit_Hero_Enigma,M
4335,CDOTA_Unit_Hero_Enigma,M
4337,CDOTA_Unit_Hero_Magnataur,M
4337,CDOTA_Unit_Hero_PhantomAssassin,M
4339,CDOTA_Unit_Hero_Abaddon,M
4339,CDOTA_Unit_Hero_Enigma,M
4341,CDOTA_Unit_Hero_Magnataur,M
4341,CDOTA_Unit_Hero_Enigma,M
4341,CDOTA_Unit_Hero_PhantomAssassin,M
4345,CDOTA_Unit_Hero_Magnataur,M
4345,CDOTA_Unit_Hero_PhantomAssassin,M
4345,CDOTA_Unit_Hero_Life_Stealer,M
4349,CDOTA_Unit_Hero_Magnataur,M
4349,CDOTA_Unit_Hero_Enigma,M
4349,CDOTA_Unit_Hero_PhantomAssassin,M
4349,CDOTA_Unit_Hero_Enigma,M
4351,CDOTA_Unit_Hero_Life_Stealer,M
4351,CDOTA_Unit_Hero_Abaddon,M
4351,CDOTA_Unit_Hero_Magnataur,M
4353,CDOTA_Unit_Hero_Enigma,M
4357,CDOTA_Unit_Hero_Magnataur,M
4357,CDOTA_Unit_Hero_Abaddon,M
4357,CDOTA_Unit_Hero_Life_Stealer,M
4359,CDOTA_Unit_Hero_Enigma,M
4361,CDOTA_Unit_Hero_PhantomAssassin,M
4361,CDOTA_Unit_Hero_Enigma,M
4361,CDOTA_Unit_Hero_PhantomAssassin,M
4363,CDOTA_Unit_Hero_Abaddon,M
4363,CDOTA_Unit_Hero_Nyx_Assassin,M
4363,CDOTA_Unit_Hero_Enigma,M
4365,CDOTA_Unit_Hero_PhantomAssassin,M
4365,CDOTA_Unit_Hero_Enigma,M
4369,CDOTA_Unit_Hero_Abaddon,M
4369,CDOTA_Unit_Hero_Nyx_Assassin,M
4379,CDOTA_Unit_Hero_Nyx_Assassin,M
4381,CDOTA_Unit_Hero_Abaddon,M
4387,CDOTA_Unit_Hero_Abaddon,M
4387,CDOTA_Unit_Hero_Enigma,M
4389,CDOTA_Unit_Hero_Enigma,M
4391,CDOTA_Unit_Hero_Nyx_Assassin,M
4393,CDOTA_Unit_Hero_Enigma,M
4393,CDOTA_Unit_Hero_PhantomAssassin,M
4395,CDOTA_Unit_Hero_Abaddon,M
4395,CDOTA_Unit_Hero_PhantomAssassin,M
4395,CDOTA_Unit_Hero_Nyx_Assassin,M
4397,CDOTA_Unit_Hero_Magnataur,M
4397,CDOTA_Unit_Hero_Enigma,M
4399,CDOTA_Unit_Hero_PhantomAssassin,M
4399,CDOTA_Unit_Hero_Enigma,M
4401,CDOTA_Unit_Hero_Magnataur,M
4401,CDOTA_Unit_Hero_PhantomAssassin,M
4405,CDOTA_Unit_Hero_Magnataur,M
4409,CDOTA_Unit_Hero_PhantomAssassin,M
4409,CDOTA_Unit_Hero_Nyx_Assassin,M
4411,CDOTA_Unit_Hero_PhantomAssassin,M
4413,CDOTA_Unit_Hero_Nyx_Assassin,M
4415,CDOTA_Unit_Hero_Abaddon,M
4419,CDOTA_Unit_Hero_Nyx_Assassin,M
4421,CDOTA_Unit_Hero_Enigma,M
4423,CDOTA_Unit_Hero_Enigma,M
4425,CDOTA_Unit_Hero_Clinkz,M
4431,CDOTA_Unit_Hero_Clinkz,M
4433,CDOTA_Unit_Hero_Abaddon,M
4435,CDOTA_Unit_Hero_Clinkz,M
4445,CDOTA_Unit_Hero_Enigma,M
4447,CDOTA_Unit_Hero_Enigma,M
4449,CDOTA_Unit_Hero_Abaddon,M
4457,CDOTA_Unit_Hero_Clinkz,M
4459,CDOTA_Unit_Hero_Abaddon,M
4463,CDOTA_Unit_Hero_Magnataur,M
4467,CDOTA_Unit_Hero_Abaddon,M
4467,CDOTA_Unit_Hero_Magnataur,M
4473,CDOTA_Unit_Hero_Enigma,M
4473,CDOTA_Unit_Hero_Abaddon,M
4473,CDOTA_Unit_Hero_Enigma,M
4475,CDOTA_Unit_Hero_Clinkz,M
4493,CDOTA_Unit_Hero_Nyx_Assassin,M
4497,CDOTA_Unit_Hero_Magnataur,M
4501,CDOTA_Unit_Hero_Magnataur,M
4505,CDOTA_Unit_Hero_Nyx_Assassin,M
4507,CDOTA_Unit_Hero_Enigma,M
4507,CDOTA_Unit_Hero_Enigma,M
4507,CDOTA_Unit_Hero_Magnataur,M
4511,CDOTA_Unit_Hero_Nyx_Assassin,M
4529,CDOTA_Unit_Hero_Abaddon,M
4531,CDOTA_Unit_Hero_Life_Stealer,M
4535,CDOTA_Unit_Hero_Abaddon,M
4535,CDOTA_Unit_Hero_Life_Stealer,M
4541,CDOTA_Unit_Hero_Magnataur,M
4541,CDOTA_Unit_Hero_Enigma,M
4543,CDOTA_Unit_Hero_Life_Stealer,M
