Tick,Hero,Action
4139,CDOTA_Unit_Hero_Jakiro,M
4159,CDOTA_Unit_Hero_DragonKnight,M
4161,CDOTA_Unit_Hero_DragonKnight,M
4163,CDOTA_Unit_Hero_DragonKnight,M
4165,CDOTA_Unit_Hero_DragonKnight,M
4171,CDOTA_Unit_Hero_Jakiro,M
4171,CDOTA_Unit_Hero_DragonKnight,M
4173,CDOTA_Unit_Hero_DarkSeer,M
4175,CDOTA_Unit_Hero_DragonKnight,M
4177,CDOTA_Unit_Hero_Jakiro,M
4179,CDOTA_Unit_Hero_DragonKnight,M
4181,CDOTA_Unit_Hero_DarkSeer,M
4185,CDOTA_Unit_Hero_DragonKnight,M
4187,CDOTA_Unit_Hero_DragonKnight,M
4189,CDOTA_Unit_Hero_ShadowShaman,M
4191,CDOTA_Unit_Hero_DragonKnight,M
4193,CDOTA_Unit_Hero_Jakiro,M
4195,CDOTA_Unit_Hero_ShadowShaman,M
4195,CDOTA_Unit_Hero_EarthSpirit,M
4195,CDOTA_Unit_Hero_DragonKnight,M
4199,CDOTA_Unit_Hero_ShadowShaman,M
4199,CDOTA_Unit_Hero_DragonKnight,M
4201,CDOTA_Unit_Hero_Jakiro,M
4203,CDOTA_Unit_Hero_DragonKnight,M
4207,CDOTA_Unit_Hero_DarkSeer,M
4211,CDOTA_Unit_Hero_Jakiro,M
4215,CDOTA_Unit_Hero_Pudge,M
4215,CDOTA_Unit_Hero_DarkSeer,M
4215,CDOTA_Unit_Hero_EarthSpirit,M
4215,CDOTA_Unit_Hero_DragonKnight,M
4215,CDOTA_Unit_Hero_DragonKnight,M
4217,CDOTA_Unit_Hero_Jakiro,M
4219,CDOTA_Unit_Hero_Pudge,M
4223,CDOTA_Unit_Hero_DragonKnight,M
4223,CDOTA_Unit_Hero_DragonKnight,M
4227,CDOTA_Unit_Hero_DarkSeer,M
4227,CDOTA_Unit_Hero_EarthSpirit,M
4227,CDOTA_Unit_Hero_DragonKnight,M
4231,CDOTA_Unit_Hero_DragonKnight,M
4237,CDOTA_Unit_Hero_DragonKnight,M
4239,CDOTA_Unit_Hero_EarthSpirit,M
4239,CDOTA_Unit_Hero_DragonKnight,M
4243,CDOTA_Unit_Hero_DragonKnight,M
4245,CDOTA_Unit_Hero_DragonKnight,M
4249,CDOTA_Unit_Hero_DragonKnight,M
4253,CDOTA_Unit_Hero_DarkSeer,M
4253,CDOTA_Unit_Hero_DragonKnight,M
4257,CDOTA_Unit_Hero_DragonKnight,M
4261,CDOTA_Unit_Hero_DragonKnight,M
4265,CDOTA_Unit_Hero_DragonKnight,M
4269,CDOTA_Unit_Hero_DragonKnight,M
4271,CDOTA_Unit_Hero_ShadowShaman,M
4273,CDOTA_Unit_Hero_DragonKnight,M
4275,CDOTA_Unit_Hero_ShadowShaman,M
4279,CDOTA_Unit_Hero_DragonKnight,M
4281,CDOTA_Unit_Hero_ShadowShaman,M
4281,CDOTA_Unit_Hero_DragonKnight,M
4285,CDOTA_Unit_Hero_DragonKnight,M
4287,CDOTA_Unit_Hero_Jakiro,M
4289,CDOTA_Unit_Hero_DragonKnight,M
4293,CDOTA_Unit_Hero_DragonKnight,M
4295,CDOTA_Unit_Hero_ShadowShaman,M
4297,CDOTA_Unit_Hero_DragonKnight,M
