Tick,Hero,Action
4607,CDOTA_Unit_Hero_AntiMage,M
4607,CDOTA_Unit_Hero_AntiMage,M
4611,CDOTA_Unit_Hero_Tidehunter,M
4617,CDOTA_Unit_Hero_AntiMage,M
4619,CDOTA_Unit_Hero_AntiMage,M
4621,CDOTA_Unit_Hero_Tidehunter,A
4623,CDOTA_Unit_Hero_CrystalMaiden,M
4623,CDOTA_Unit_Hero_CrystalMaiden,M
4625,CDOTA_Unit_Hero_Tidehunter,M
4629,CDOTA_Unit_Hero_Tidehunter,M
4629,CDOTA_Unit_Hero_CrystalMaiden,M
4631,CDOTA_Unit_Hero_CrystalMaiden,M
4635,CDOTA_Unit_Hero_Tidehunter,M
4637,CDOTA_Unit_Hero_AntiMage,M
4639,CDOTA_Unit_Hero_Tidehunter,M
4639,CDOTA_Unit_Hero_AntiMage,M
4641,CDOTA_Unit_Hero_AntiMage,M
4643,CDOTA_Unit_Hero_Tidehunter,M
4647,CDOTA_Unit_Hero_AntiMage,M
4647,CDOTA_Unit_Hero_AntiMage,M
4647,CDOTA_Unit_Hero_Tidehunter,M
4649,CDOTA_Unit_Hero_CrystalMaiden,M
4649,CDOTA_Unit_Hero_CrystalMaiden,M
4651,CDOTA_Unit_Hero_Mars,M
4653,CDOTA_Unit_Hero_Mars,M
4655,CDOTA_Unit_Hero_Luna,M
4657,CDOTA_Unit_Hero_Mars,M
4661,CDOTA_Unit_Hero_Mars,M
4661,CDOTA_Unit_Hero_AntiMage,M
4663,CDOTA_Unit_Hero_Tidehunter,M
4663,CDOTA_Unit_Hero_AntiMage,M
4663,CDOTA_Unit_Hero_Luna,M
4665,CDOTA_Unit_Hero_Mars,M
4667,CDOTA_Unit_Hero_Tidehunter,M
4667,CDOTA_Unit_Hero_AntiMage,M
4667,CDOTA_Unit_Hero_AntiMage,M
4669,CDOTA_Unit_Hero_Mars,M
4673,CDOTA_Unit_Hero_Mars,M
4673,CDOTA_Unit_Hero_Tidehunter,M
4673,CDOTA_Unit_Hero_AntiMage,M
4673,CDOTA_Unit_Hero_AntiMage,M
4677,CDOTA_Unit_Hero_Mars,M
4677,CDOTA_Unit_Hero_Luna,M
4679,CDOTA_Unit_Hero_Tidehunter,M
4681,CDOTA_Unit_Hero_Mars,M
4685,CDOTA_Unit_Hero_Mars,M
4685,CDOTA_Unit_Hero_Luna,M
4685,CDOTA_Unit_Hero_WitchDoctor,M
4689,CDOTA_Unit_Hero_Mars,M
4689,CDOTA_Unit_Hero_Tidehunter,M
4691,CDOTA_Unit_Hero_Abaddon,M
4691,CDOTA_Unit_Hero_WitchDoctor,M
4693,CDOTA_Unit_Hero_Mars,M
4693,CDOTA_Unit_Hero_Luna,M
4693,CDOTA_Unit_Hero_WitchDoctor,M
4695,CDOTA_Unit_Hero_Tidehunter,M
4697,CDOTA_Unit_Hero_Mars,M
4699,CDOTA_Unit_Hero_WitchDoctor,M
4701,CDOTA_Unit_Hero_Mars,M
4701,CDOTA_Unit_Hero_Tidehunter,M
4701,CDOTA_Unit_Hero_Abaddon,M
4705,CDOTA_Unit_Hero_Mars,M
4705,CDOTA_Unit_Hero_Tidehunter,M
4709,CDOTA_Unit_Hero_Mars,M
4709,CDOTA_Unit_Hero_CrystalMaiden,M
4709,CDOTA_Unit_Hero_Luna,M
4709,CDOTA_Unit_Hero_Tidehunter,M
4709,CDOTA_Unit_Hero_CrystalMaiden,M
4713,CDOTA_Unit_Hero_Mars,M
4715,CDOTA_Unit_Hero_Luna,M
4717,CDOTA_Unit_Hero_Mars,M
4719,CDOTA_Unit_Hero_Abaddon,M
4721,CDOTA_Unit_Hero_Tidehunter,M
4723,CDOTA_Unit_Hero_WitchDoctor,M
4725,CDOTA_Unit_Hero_Mars,M
4725,CDOTA_Unit_Hero_Tidehunter,M
4725,CDOTA_Unit_Hero_Luna,M
4727,CDOTA_Unit_Hero_WitchDoctor,M
4729,CDOTA_Unit_Hero_Mars,M
4729,CDOTA_Unit_Hero_Luna,M
4733,CDOTA_Unit_Hero_Mars,M
4735,CDOTA_Unit_Hero_Luna,M
4737,CDOTA_Unit_Hero_Mars,M
4741,CDOTA_Unit_Hero_Mars,M
4743,CDOTA_Unit_Hero_Abaddon,M
4743,CDOTA_Unit_Hero_WitchDoctor,M
4745,CDOTA_Unit_Hero_Mars,M
4745,CDOTA_Unit_Hero_Luna,M
4747,CDOTA_Unit_Hero_WitchDoctor,M
4749,CDOTA_Unit_Hero_Mars,M
4749,CDOTA_Unit_Hero_QueenOfPain,M
4753,CDOTA_Unit_Hero_Mars,M
4753,CDOTA_Unit_Hero_WitchDoctor,M
4755,CDOTA_Unit_Hero_QueenOfPain,M
4757,CDOTA_Unit_Hero_Mars,M
4757,CDOTA_Unit_Hero_Tidehunter,M
4757,CDOTA_Unit_Hero_Abaddon,M
