Tick,Hero,Action
4118,CDOTA_Unit_Hero_Rattletrap,M
4118,CDOTA_Unit_Hero_Rattletrap,M
4130,CDOTA_Unit_Hero_Rattletrap,M
4134,CDOTA_Unit_Hero_WitchDoctor,M
4134,CDOTA_Unit_Hero_Rattletrap,M
4136,CDOTA_Unit_Hero_WitchDoctor,M
4138,CDOTA_Unit_Hero_Rattletrap,M
4140,CDOTA_Unit_Hero_Rattletrap,M
4142,CDOTA_Unit_Hero_WitchDoctor,M
4142,CDOTA_Unit_Hero_WitchDoctor,M
4142,CDOTA_Unit_Hero_Rattletrap,M
4146,CDOTA_Unit_Hero_Rattletrap,M
4146,CDOTA_Unit_Hero_Leshrac,M
4148,CDOTA_Unit_Hero_Dawnbreaker,M
4148,CDOTA_Unit_Hero_Dawnbreaker,M
4148,CDOTA_Unit_Hero_WitchDoctor,M
4148,CDOTA_Unit_Hero_WitchDoctor,M
4150,CDOTA_Unit_Hero_Rattletrap,M
4154,CDOTA_Unit_Hero_Rattletrap,M
4158,CDOTA_Unit_Hero_Rattletrap,M
4162,CDOTA_Unit_Hero_Viper,M
4162,CDOTA_Unit_Hero_WitchDoctor,M
4162,CDOTA_Unit_Hero_Rattletrap,M
4164,CDOTA_Unit_Hero_Dawnbreaker,M
4164,CDOTA_Unit_Hero_WitchDoctor,M
4164,CDOTA_Unit_Hero_Rattletrap,M
4164,CDOTA_Unit_Hero_Dawnbreaker,M
4166,CDOTA_Unit_Hero_Rattletrap,M
4170,CDOTA_Unit_Hero_WitchDoctor,M
4170,CDOTA_Unit_Hero_WitchDoctor,M
4170,CDOTA_Unit_Hero_Grimstroke,M
4170,CDOTA_Unit_Hero_Viper,M
4174,CDOTA_Unit_Hero_Rattletrap,M
4174,CDOTA_Unit_Hero_Dawnbreaker,M
4176,CDOTA_Unit_Hero_Dawnbreaker,M
4178,CDOTA_Unit_Hero_Rattletrap,M
4180,CDOTA_Unit_Hero_Dawnbreaker,M
4182,CDOTA_Unit_Hero_Dawnbreaker,M
4182,CDOTA_Unit_Hero_Rattletrap,M
4182,CDOTA_Unit_Hero_Viper,M
4184,CDOTA_Unit_Hero_Rattletrap,M
4186,CDOTA_Unit_Hero_Leshrac,M
4186,CDOTA_Unit_Hero_Dawnbreaker,M
4186,CDOTA_Unit_Hero_Dawnbreaker,M
4188,CDOTA_Unit_Hero_WitchDoctor,M
4188,CDOTA_Unit_Hero_WitchDoctor,M
4188,CDOTA_Unit_Hero_Leshrac,M
4190,CDOTA_Unit_Hero_Viper,M
4190,CDOTA_Unit_Hero_Dawnbreaker,S
4192,CDOTA_Unit_Hero_WitchDoctor,M
4192,CDOTA_Unit_Hero_Leshrac,M
4194,CDOTA_Unit_Hero_Abaddon,M
4194,CDOTA_Unit_Hero_Rattletrap,M
4196,CDOTA_Unit_Hero_WitchDoctor,M
4196,CDOTA_Unit_Hero_WitchDoctor,M
4196,CDOTA_Unit_Hero_Grimstroke,M
4196,CDOTA_Unit_Hero_Viper,M
4196,CDOTA_Unit_Hero_Leshrac,M
4198,CDOTA_Unit_Hero_Rattletrap,M
4200,CDOTA_Unit_Hero_Abaddon,M
4202,CDOTA_Unit_Hero_WitchDoctor,M
4202,CDOTA_Unit_Hero_WitchDoctor,M
4202,CDOTA_Unit_Hero_Leshrac,M
4204,CDOTA_Unit_Hero_Rattletrap,M
4206,CDOTA_Unit_Hero_WitchDoctor,M
4206,CDOTA_Unit_Hero_Rattletrap,M
4206,CDOTA_Unit_Hero_Viper,A
4208,CDOTA_Unit_Hero_Rattletrap,M
4210,CDOTA_Unit_Hero_WitchDoctor,M
4210,CDOTA_Unit_Hero_WitchDoctor,M
4210,CDOTA_Unit_Hero_Leshrac,M
4212,CDOTA_Unit_Hero_Leshrac,M
4214,CDOTA_Unit_Hero_Juggernaut,M
4216,CDOTA_Unit_Hero_Viper,A
4218,CDOTA_Unit_Hero_WitchDoctor,M
4218,CDOTA_Unit_Hero_Dawnbreaker,M
4218,CDOTA_Unit_Hero_WitchDoctor,M
4218,CDOTA_Unit_Hero_Leshrac,M
4220,CDOTA_Unit_Hero_Dawnbreaker,M
4220,CDOTA_Unit_Hero_Juggernaut,M
4224,CDOTA_Unit_Hero_Leshrac,M
4226,CDOTA_Unit_Hero_Dawnbreaker,M
4226,CDOTA_Unit_Hero_Dawnbreaker,M
4226,CDOTA_Unit_Hero_Mars,M
4226,CDOTA_Unit_Hero_Rattletrap,M
4226,CDOTA_Unit_Hero_WitchDoctor,M
4228,CDOTA_Unit_Hero_WitchDoctor,M
4228,CDOTA_Unit_Hero_Leshrac,M
4230,CDOTA_Unit_Hero_Rattletrap,M
4230,CDOTA_Unit_Hero_Dawnbreaker,M
4232,CDOTA_Unit_Hero_Dawnbreaker,M
4232,CDOTA_Unit_Hero_Rattletrap,M
4234,CDOTA_Unit_Hero_Leshrac,M
4234,CDOTA_Unit_Hero_WitchDoctor,M
4234,CDOTA_Unit_Hero_WitchDoctor,M
4238,CDOTA_Unit_Hero_Rattletrap,M
4238,CDOTA_Unit_Hero_WitchDoctor,M
4240,CDOTA_Unit_Hero_Dawnbreaker,M
4242,CDOTA_Unit_Hero_Dawnbreaker,M
4242,CDOTA_Unit_Hero_Viper,M
4242,CDOTA_Unit_Hero_Rattletrap,M
4242,CDOTA_Unit_Hero_Grimstroke,M
4244,CDOTA_Unit_Hero_Rattletrap,M
4246,CDOTA_Unit_Hero_Leshrac,M
4248,CDOTA_Unit_Hero_Grimstroke,M
4248,CDOTA_Unit_Hero_Rattletrap,M
4250,CDOTA_Unit_Hero_Leshrac,M
4250,CDOTA_Unit_Hero_WitchDoctor,M
4250,CDOTA_Unit_Hero_WitchDoctor,M
4250,CDOTA_Unit_Hero_Grimstroke,M
4250,CDOTA_Unit_Hero_Viper,M
4252,CDOTA_Unit_Hero_Rattletrap,M
4254,CDOTA_Unit_Hero_Dawnbreaker,M
4256,CDOTA_Unit_Hero_Dawnbreaker,M
4256,CDOTA_Unit_Hero_WitchDoctor,M
4258,CDOTA_Unit_Hero_WitchDoctor,M
4258,CDOTA_Unit_Hero_Viper,M
4258,CDOTA_Unit_Hero_Abaddon,M
4260,CDOTA_Unit_Hero_Leshrac,M
4262,CDOTA_Unit_Hero_WitchDoctor,M
4262,CDOTA_Unit_Hero_Grimstroke,M
4264,CDOTA_Unit_Hero_Dawnbreaker,M
4264,CDOTA_Unit_Hero_WitchDoctor,M
4266,CDOTA_Unit_Hero_Dawnbreaker,M
4266,CDOTA_Unit_Hero_Leshrac,M
4266,CDOTA_Unit_Hero_WitchDoctor,M
4266,CDOTA_Unit_Hero_Grimstroke,M
4266,CDOTA_Unit_Hero_Viper,M
4270,CDOTA_Unit_Hero_Leshrac,M
4272,CDOTA_Unit_Hero_WitchDoctor,M
4274,CDOTA_Unit_Hero_WitchDoctor,M
4280,CDOTA_Unit_Hero_WitchDoctor,M
4280,CDOTA_Unit_Hero_WitchDoctor,M
4280,CDOTA_Unit_Hero_Mars,M
4280,CDOTA_Unit_Hero_Abaddon,M
4282,CDOTA_Unit_Hero_Viper,M
4284,CDOTA_Unit_Hero_WitchDoctor,M
4286,CDOTA_Unit_Hero_Abaddon,M
4286,CDOTA_Unit_Hero_Rattletrap,M
4288,CDOTA_Unit_Hero_WitchDoctor,M
4288,CDOTA_Unit_Hero_Leshrac,M
4290,CDOTA_Unit_Hero_WitchDoctor,M
4292,CDOTA_Unit_Hero_Leshrac,M
4296,CDOTA_Unit_Hero_WitchDoctor,M
4296,CDOTA_Unit_Hero_WitchDoctor,M
4296,CDOTA_Unit_Hero_Leshrac,M
4302,CDOTA_Unit_Hero_Rattletrap,M
4302,CDOTA_Unit_Hero_PhantomAssassin,M
4302,CDOTA_Unit_Hero_PhantomAssassin,M
4304,CDOTA_Unit_Hero_Rattletrap,M
4308,CDOTA_Unit_Hero_PhantomAssassin,M
4308,CDOTA_Unit_Hero_PhantomAssassin,M
4310,CDOTA_Unit_Hero_WitchDoctor,M
4312,CDOTA_Unit_Hero_WitchDoctor,M
4316,CDOTA_Unit_Hero_WitchDoctor,M
4318,CDOTA_Unit_Hero_WitchDoctor,M
4318,CDOTA_Unit_Hero_Viper,M
4320,CDOTA_Unit_Hero_Rattletrap,M
4322,CDOTA_Unit_Hero_Leshrac,M
4322,CDOTA_Unit_Hero_WitchDoctor,M
4324,CDOTA_Unit_Hero_WitchDoctor,M
4326,CDOTA_Unit_Hero_Viper,M
4326,CDOTA_Unit_Hero_Leshrac,M
4326,CDOTA_Unit_Hero_Juggernaut,M
4330,CDOTA_Unit_Hero_Rattletrap,M
4330,CDOTA_Unit_Hero_Juggernaut,M
4332,CDOTA_Unit_Hero_Leshrac,M
4336,CDOTA_Unit_Hero_WitchDoctor,M
4336,CDOTA_Unit_Hero_WitchDoctor,M
4336,CDOTA_Unit_Hero_Leshrac,M
4340,CDOTA_Unit_Hero_WitchDoctor,M
4344,CDOTA_Unit_Hero_Juggernaut,M
4344,CDOTA_Unit_Hero_WitchDoctor,M
4344,CDOTA_Unit_Hero_WitchDoctor,M
4346,CDOTA_Unit_Hero_Rattletrap,M
4350,CDOTA_Unit_Hero_Leshrac,M
4350,CDOTA_Unit_Hero_Rattletrap,M
4352,CDOTA_Unit_Hero_Dawnbreaker,M
4352,CDOTA_Unit_Hero_Dawnbreaker,M
4352,CDOTA_Unit_Hero_WitchDoctor,M
4352,CDOTA_Unit_Hero_WitchDoctor,M
4352,CDOTA_Unit_Hero_Leshrac,M
4352,CDOTA_Unit_Hero_Rattletrap,M
4356,CDOTA_Unit_Hero_Rattletrap,M
4356,CDOTA_Unit_Hero_Dawnbreaker,M
4356,CDOTA_Unit_Hero_WitchDoctor,M
4358,CDOTA_Unit_Hero_Dawnbreaker,M
4358,CDOTA_Unit_Hero_Leshrac,M
4360,CDOTA_Unit_Hero_WitchDoctor,M
4360,CDOTA_Unit_Hero_WitchDoctor,M
4364,CDOTA_Unit_Hero_Viper,A
4366,CDOTA_Unit_Hero_WitchDoctor,M
4368,CDOTA_Unit_Hero_WitchDoctor,M
4368,CDOTA_Unit_Hero_Leshrac,M
4370,CDOTA_Unit_Hero_Rattletrap,M
4372,CDOTA_Unit_Hero_Viper,M
4372,CDOTA_Unit_Hero_WitchDoctor,M
4374,CDOTA_Unit_Hero_Leshrac,M
4374,CDOTA_Unit_Hero_Rattletrap,M
4374,CDOTA_Unit_Hero_WitchDoctor,M
4376,CDOTA_Unit_Hero_Rattletrap,M
4378,CDOTA_Unit_Hero_Rattletrap,M
4380,CDOTA_Unit_Hero_WitchDoctor,M
4380,CDOTA_Unit_Hero_WitchDoctor,M
4386,CDOTA_Unit_Hero_Leshrac,M
4388,CDOTA_Unit_Hero_WitchDoctor,M
4390,CDOTA_Unit_Hero_WitchDoctor,M
4392,CDOTA_Unit_Hero_Leshrac,M
4394,CDOTA_Unit_Hero_Dawnbreaker,M
4394,CDOTA_Unit_Hero_WitchDoctor,M
4394,CDOTA_Unit_Hero_Rattletrap,M
4394,CDOTA_Unit_Hero_Dawnbreaker,M
4396,CDOTA_Unit_Hero_WitchDoctor,M
4396,CDOTA_Unit_Hero_Leshrac,M
4396,CDOTA_Unit_Hero_Rattletrap,M
4398,CDOTA_Unit_Hero_WitchDoctor,M
4398,CDOTA_Unit_Hero_Rattletrap,M
4400,CDOTA_Unit_Hero_Viper,M
4402,CDOTA_Unit_Hero_Rattletrap,M
4402,CDOTA_Unit_Hero_WitchDoctor,M
4402,CDOTA_Unit_Hero_WitchDoctor,M
4402,CDOTA_Unit_Hero_Leshrac,M
4406,CDOTA_Unit_Hero_Rattletrap,M
4406,CDOTA_Unit_Hero_Viper,A
4408,CDOTA_Unit_Hero_Leshrac,M
4412,CDOTA_Unit_Hero_Juggernaut,M
4416,CDOTA_Unit_Hero_Juggernaut,M
4420,CDOTA_Unit_Hero_Rattletrap,M
4422,CDOTA_Unit_Hero_Dawnbreaker,M
4422,CDOTA_Unit_Hero_Dawnbreaker,M
4422,CDOTA_Unit_Hero_Leshrac,M
4422,CDOTA_Unit_Hero_Juggernaut,M
4426,CDOTA_Unit_Hero_Leshrac,M
4426,CDOTA_Unit_Hero_Rattletrap,M
4430,CDOTA_Unit_Hero_Rattletrap,M
4432,CDOTA_Unit_Hero_Leshrac,M
