Tick,Hero,Action
4347,CDOTA_Unit_Hero_QueenOfPain,M
4347,CDOTA_Unit_Hero_QueenOfPain,M
4351,CDOTA_Unit_Hero_Silencer,M
4355,CDOTA_Unit_Hero_AntiMage,M
4357,CDOTA_Unit_Hero_Silencer,M
4359,CDOTA_Unit_Hero_AntiMage,M
4365,CDOTA_Unit_Hero_AntiMage,M
4365,CDOTA_Unit_Hero_QueenOfPain,M
4369,CDOTA_Unit_Hero_Silencer,M
4369,CDOTA_Unit_Hero_QueenOfPain,M
4369,CDOTA_Unit_Hero_AntiMage,M
4369,CDOTA_Unit_Hero_QueenOfPain,M
4373,CDOTA_Unit_Hero_QueenOfPain,M
4373,CDOTA_Unit_Hero_Silencer,M
4377,CDOTA_Unit_Hero_QueenOfPain,M
4379,CDOTA_Unit_Hero_Nevermore,M
4381,CDOTA_Unit_Hero_QueenOfPain,M
4381,CDOTA_Unit_Hero_Pudge,M
4383,CDOTA_Unit_Hero_Pudge,M
4383,CDOTA_Unit_Hero_Silencer,M
4387,CDOTA_Unit_Hero_QueenOfPain,M
4389,CDOTA_Unit_Hero_Pudge,M
4389,CDOTA_Unit_Hero_QueenOfPain,M
4391,CDOTA_Unit_Hero_Nevermore,M
4393,CDOTA_Unit_Hero_QueenOfPain,M
4395,CDOTA_Unit_Hero_AntiMage,M
4395,CDOTA_Unit_Hero_Pudge,M
4397,CDOTA_Unit_Hero_Nevermore,M
4397,CDOTA_Unit_Hero_Silencer,M
4397,CDOTA_Unit_Hero_QueenOfPain,M
4401,CDOTA_Unit_Hero_QueenOfPain,M
4403,CDOTA_Unit_Hero_Nevermore,M
4405,CDOTA_Unit_Hero_QueenOfPain,M
4405,CDOTA_Unit_Hero_AntiMage,M
4405,CDOTA_Unit_Hero_Silencer,M
4409,CDOTA_Unit_Hero_QueenOfPain,M
4411,CDOTA_Unit_Hero_AntiMage,M
4413,CDOTA_Unit_Hero_Lion,M
4413,CDOTA_Unit_Hero_QueenOfPain,M
4415,CDOTA_Unit_Hero_Pudge,M
4417,CDOTA_Unit_Hero_QueenOfPain,M
4421,CDOTA_Unit_Hero_QueenOfPain,M
4423,CDOTA_Unit_Hero_Lion,M
4423,CDOTA_Unit_Hero_Lion,M
4429,CDOTA_Unit_Hero_Lion,M
4429,CDOTA_Unit_Hero_Lion,M
4433,CDOTA_Unit_Hero_Nevermore,M
4435,CDOTA_Unit_Hero_Lion,M
4435,CDOTA_Unit_Hero_Lion,M
4437,CDOTA_Unit_Hero_Pudge,M
4437,CDOTA_Unit_Hero_AntiMage,M
4439,CDOTA_Unit_Hero_Nevermore,M
4439,CDOTA_Unit_Hero_Silencer,M
4439,CDOTA_Unit_Hero_Lion,M
4443,CDOTA_Unit_Hero_AntiMage,M
4445,CDOTA_Unit_Hero_Pudge,M
4447,CDOTA_Unit_Hero_Silencer,M
4449,CDOTA_Unit_Hero_AntiMage,M
4461,CDOTA_Unit_Hero_Lion,M
4461,CDOTA_Unit_Hero_Pudge,M
4463,CDOTA_Unit_Hero_Lion,M
4465,CDOTA_Unit_Hero_Lion,M
4467,CDOTA_Unit_Hero_Lion,M
4469,CDOTA_Unit_Hero_Pudge,M
4469,CDOTA_Unit_Hero_AntiMage,M
4475,CDOTA_Unit_Hero_Nevermore,M
4475,CDOTA_Unit_Hero_Lion,M
4475,CDOTA_Unit_Hero_Lion,M
4481,CDOTA_Unit_Hero_Lion,M
4481,CDOTA_Unit_Hero_Lion,M
4483,CDOTA_Unit_Hero_Silencer,M
4483,CDOTA_Unit_Hero_Pudge,M
4491,CDOTA_Unit_Hero_Pudge,M
4501,CDOTA_Unit_Hero_QueenOfPain,M
4501,CDOTA_Unit_Hero_QueenOfPain,M
4503,CDOTA_Unit_Hero_QueenOfPain,M
4505,CDOTA_Unit_Hero_QueenOfPain,A
4507,CDOTA_Unit_Hero_AntiMage,M
4507,CDOTA_Unit_Hero_Pudge,M
4509,CDOTA_Unit_Hero_Lion,M
4511,CDOTA_Unit_Hero_AntiMage,M
4511,CDOTA_Unit_Hero_QueenOfPain,A
4519,CDOTA_Unit_Hero_Lion,M
4519,CDOTA_Unit_Hero_Lion,M
4523,CDOTA_Unit_Hero_Lion,M
4525,CDOTA_Unit_Hero_Lion,M
4529,CDOTA_Unit_Hero_Nevermore,M
4533,CDOTA_Unit_Hero_AntiMage,M
4535,CDOTA_Unit_Hero_Lion,M
4535,CDOTA_Unit_Hero_Lion,M
4539,CDOTA_Unit_Hero_Lion,M
4541,CDOTA_Unit_Hero_Nevermore,M
4541,CDOTA_Unit_Hero_Lion,M
4543,CDOTA_Unit_Hero_Abaddon,M
4545,CDOTA_Unit_Hero_QueenOfPain,M
4547,CDOTA_Unit_Hero_QueenOfPain,M
4549,CDOTA_Unit_Hero_Nevermore,M
4549,CDOTA_Unit_Hero_Lion,M
4549,CDOTA_Unit_Hero_QueenOfPain,M
4549,CDOTA_Unit_Hero_Abaddon,M
4549,CDOTA_Unit_Hero_Lion,M
4553,CDOTA_Unit_Hero_Pudge,M
4557,CDOTA_Unit_Hero_Lion,M
4557,CDOTA_Unit_Hero_Lion,M
4557,CDOTA_Unit_Hero_QueenOfPain,M
4559,CDOTA_Unit_Hero_Pudge,M
4559,CDOTA_Unit_Hero_QueenOfPain,M
4563,CDOTA_Unit_Hero_QueenOfPain,M
4563,CDOTA_Unit_Hero_QueenOfPain,M
4569,CDOTA_Unit_Hero_Abaddon,M
4573,CDOTA_Unit_Hero_Lion,M
4573,CDOTA_Unit_Hero_Lion,M
4581,CDOTA_Unit_Hero_Lion,M
4581,CDOTA_Unit_Hero_Lion,M
4587,CDOTA_Unit_Hero_Abaddon,M
4589,CDOTA_Unit_Hero_Silencer,M
4591,CDOTA_Unit_Hero_Nevermore,M
4593,CDOTA_Unit_Hero_Lion,M
4593,CDOTA_Unit_Hero_Lion,M
4595,CDOTA_Unit_Hero_Silencer,M
4597,CDOTA_Unit_Hero_Nevermore,M
4599,CDOTA_Unit_Hero_AntiMage,M
4599,CDOTA_Unit_Hero_Lion,M
4599,CDOTA_Unit_Hero_Lion,M
4603,CDOTA_Unit_Hero_Abaddon,M
4605,CDOTA_Unit_Hero_AntiMage,M
4605,CDOTA_Unit_Hero_Nevermore,M
4607,CDOTA_Unit_Hero_Lion,M
4607,CDOTA_Unit_Hero_Lion,M
4611,CDOTA_Unit_Hero_Silencer,M
4611,CDOTA_Unit_Hero_Lion,M
4613,CDOTA_Unit_Hero_Lion,M
4615,CDOTA_Unit_Hero_PhantomAssassin,M
4617,CDOTA_Unit_Hero_Lion,M
4617,CDOTA_Unit_Hero_Lion,M
4621,CDOTA_Unit_Hero_PhantomAssassin,M
4623,CDOTA_Unit_Hero_Lion,M
4623,CDOTA_Unit_Hero_Abaddon,M
4623,CDOTA_Unit_Hero_Lion,M
4631,CDOTA_Unit_Hero_Lion,M
4631,CDOTA_Unit_Hero_QueenOfPain,M
4631,CDOTA_Unit_Hero_QueenOfPain,M
4633,CDOTA_Unit_Hero_Lion,M
4635,CDOTA_Unit_Hero_Mars,M
4637,CDOTA_Unit_Hero_Lion,M
4637,CDOTA_Unit_Hero_Lion,M
4637,CDOTA_Unit_Hero_QueenOfPain,M
4637,CDOTA_Unit_Hero_QueenOfPain,M
4639,CDOTA_Unit_Hero_Mars,M
4643,CDOTA_Unit_Hero_Mars,M
4655,CDOTA_Unit_Hero_PhantomAssassin,M
4655,CDOTA_Unit_Hero_Nevermore,M
4657,CDOTA_Unit_Hero_Mars,M
4659,CDOTA_Unit_Hero_QueenOfPain,M
4661,CDOTA_Unit_Hero_QueenOfPain,M
4661,CDOTA_Unit_Hero_Lion,M
4663,CDOTA_Unit_Hero_Lion,M
4663,CDOTA_Unit_Hero_QueenOfPain,M
4663,CDOTA_Unit_Hero_PhantomAssassin,M
4665,CDOTA_Unit_Hero_Nevermore,M
4669,CDOTA_Unit_Hero_PhantomAssassin,M
4673,CDOTA_Unit_Hero_Nevermore,M
4673,CDOTA_Unit_Hero_QueenOfPain,M
4673,CDOTA_Unit_Hero_QueenOfPain,M
4675,CDOTA_Unit_Hero_PhantomAssassin,M
4677,CDOTA_Unit_Hero_QueenOfPain,M
4679,CDOTA_Unit_Hero_QueenOfPain,M
4681,CDOTA_Unit_Hero_Nevermore,M
4687,CDOTA_Unit_Hero_Nevermore,M
4689,CDOTA_Unit_Hero_Mars,M
4691,CDOTA_Unit_Hero_Lion,M
4691,CDOTA_Unit_Hero_Lion,M
4691,CDOTA_Unit_Hero_QueenOfPain,M
4691,CDOTA_Unit_Hero_QueenOfPain,M
4693,CDOTA_Unit_Hero_Mars,M
4693,CDOTA_Unit_Hero_QueenOfPain,M
4693,CDOTA_Unit_Hero_Nevermore,M
4695,CDOTA_Unit_Hero_QueenOfPain,M
4697,CDOTA_Unit_Hero_Lion,M
4697,CDOTA_Unit_Hero_Lion,M
4699,CDOTA_Unit_Hero_Silencer,M
4701,CDOTA_Unit_Hero_QueenOfPain,M
4701,CDOTA_Unit_Hero_Nevermore,M
4701,CDOTA_Unit_Hero_QueenOfPain,M
4705,CDOTA_Unit_Hero_AntiMage,M
4705,CDOTA_Unit_Hero_PhantomAssassin,M
4705,CDOTA_Unit_Hero_Silencer,M
4705,CDOTA_Unit_Hero_QueenOfPain,M
4705,CDOTA_Unit_Hero_QueenOfPain,M
4709,CDOTA_Unit_Hero_AntiMage,M
4711,CDOTA_Unit_Hero_QueenOfPain,A
4713,CDOTA_Unit_Hero_PhantomAssassin,M
4715,CDOTA_Unit_Hero_AntiMage,M
4715,CDOTA_Unit_Hero_Silencer,M
4715,CDOTA_Unit_Hero_Lion,M
4715,CDOTA_Unit_Hero_Lion,M
4717,CDOTA_Unit_Hero_Nevermore,M
4719,CDOTA_Unit_Hero_AntiMage,M
4723,CDOTA_Unit_Hero_Nevermore,M
4729,CDOTA_Unit_Hero_Lion,M
4729,CDOTA_Unit_Hero_Lion,M
4731,CDOTA_Unit_Hero_Nevermore,M
4731,CDOTA_Unit_Hero_Silencer,M
4735,CDOTA_Unit_Hero_Lion,M
4735,CDOTA_Unit_Hero_Lion,M
