Tick,Hero,Action
3618,CDOTA_Unit_Hero_Sven,M
3620,CDOTA_Unit_Hero_Lina,M
3620,CDOTA_Unit_Hero_Lina,M
3622,CDOTA_Unit_Hero_Sven,M
3624,CDOTA_Unit_Hero_Void_Spirit,M
3626,CDOTA_Unit_Hero_Void_Spirit,M
3632,CDOTA_Unit_Hero_Void_Spirit,M
3632,CDOTA_Unit_Hero_Winter_Wyvern,M
3632,CDOTA_Unit_Hero_Winter_Wyvern,M
3632,CDOTA_Unit_Hero_Void_Spirit,M
3634,CDOTA_Unit_Hero_Lina,M
3634,CDOTA_Unit_Hero_Lina,M
3634,CDOTA_Unit_Hero_Sven,M
3638,CDOTA_Unit_Hero_Winter_Wyvern,M
3638,CDOTA_Unit_Hero_Winter_Wyvern,M
3638,CDOTA_Unit_Hero_Sven,M
3638,CDOTA_Unit_Hero_Lina,M
3640,CDOTA_Unit_Hero_NightStalker,M
3642,CDOTA_Unit_Hero_NightStalker,M
3642,CDOTA_Unit_Hero_Sven,M
3642,CDOTA_Unit_Hero_Lina,M
3644,CDOTA_Unit_Hero_Lina,M
3646,CDOTA_Unit_Hero_NightStalker,M
3648,CDOTA_Unit_Hero_NightStalker,M
3650,CDOTA_Unit_Hero_Lina,M
3650,CDOTA_Unit_Hero_NightStalker,M
3652,CDOTA_Unit_Hero_Lina,M
3652,CDOTA_Unit_Hero_Void_Spirit,M
3654,CDOTA_Unit_Hero_Void_Spirit,M
3656,CDOTA_Unit_Hero_Lina,M
3658,CDOTA_Unit_Hero_Lina,M
3660,CDOTA_Unit_Hero_Lina,M
3664,CDOTA_Unit_Hero_Winter_Wyvern,M
3664,CDOTA_Unit_Hero_Lina,M
3664,CDOTA_Unit_Hero_Winter_Wyvern,M
3664,CDOTA_Unit_Hero_Void_Spirit,M
3666,CDOTA_Unit_Hero_Void_Spirit,M
3666,CDOTA_Unit_Hero_Lina,A
3668,CDOTA_Unit_Hero_Lina,A
3668,CDOTA_Unit_Hero_NightStalker,M
3670,CDOTA_Unit_Hero_NightStalker,M
3672,CDOTA_Unit_Hero_Abaddon,M
3674,CDOTA_Unit_Hero_Lina,M
3674,CDOTA_Unit_Hero_Lina,M
3678,CDOTA_Unit_Hero_Abaddon,M
3694,CDOTA_Unit_Hero_NightStalker,M
3694,CDOTA_Unit_Hero_NightStalker,M
3696,CDOTA_Unit_Hero_Abaddon,M
3702,CDOTA_Unit_Hero_Abaddon,M
3714,CDOTA_Unit_Hero_Lina,M
3714,CDOTA_Unit_Hero_Lina,M
3716,CDOTA_Unit_Hero_Void_Spirit,M
3716,CDOTA_Unit_Hero_Sven,M
3718,CDOTA_Unit_Hero_Lina,M
3718,CDOTA_Unit_Hero_Abaddon,M
3718,CDOTA_Unit_Hero_Void_Spirit,M
3722,CDOTA_Unit_Hero_Lina,M
3722,CDOTA_Unit_Hero_Void_Spirit,M
3722,CDOTA_Unit_Hero_Sven,M
3722,CDOTA_Unit_Hero_Lina,M
3724,CDOTA_Unit_Hero_Void_Spirit,M
3724,CDOTA_Unit_Hero_Sven,M
3726,CDOTA_Unit_Hero_Abaddon,M
3726,CDOTA_Unit_Hero_Void_Spirit,M
3728,CDOTA_Unit_Hero_Void_Spirit,M
3730,CDOTA_Unit_Hero_NightStalker,M
