Tick,Hero,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,
4200,CDOTA_Unit_Hero_AncientApparition,item_tango,item_faerie_fire,item_ward_dispenser,null,item_sobi_mask,item_branches,null,null,null
4200,CDOTA_Unit_Hero_FacelessVoid,item_quelling_blade,item_magic_stick,item_tango,item_branches,item_branches,item_faerie_fire,null,null,null
4200,CDOTA_Unit_Hero_Enchantress,item_blight_stone,null,null,null,null,null,null,null,null
4200,CDOTA_Unit_Hero_Mars,null,null,null,null,null,null,null,null,null
4200,CDOTA_Unit_Hero_Snapfire,item_circlet,item_faerie_fire,item_branches,item_tango,item_ward_observer,item_branches,null,null,null
4200,CDOTA_Unit_Hero_Luna,null,null,null,null,null,null,null,null,null
4200,CDOTA_Unit_Hero_DarkWillow,item_ring_of_protection,item_faerie_fire,item_circlet,item_tango,item_branches,item_ward_observer,null,null,null
4200,CDOTA_Unit_Hero_Puck,item_branches,item_branches,item_branches,item_tango,item_ward_observer,null,null,null,null
4200,CDOTA_Unit_Hero_Broodmother,item_tango,item_ring_of_protection,item_branches,null,item_quelling_blade,item_branches,null,null,null
4200,CDOTA_Unit_Hero_Rattletrap,item_wind_lace,item_tango,item_ward_sentry,item_enchanted_mango,null,null,null,null,null
4230,CDOTA_Unit_Hero_AncientApparition,item_tango,item_faerie_fire,item_ward_dispenser,null,item_sobi_mask,item_branches,null,null,null
4230,CDOTA_Unit_Hero_FacelessVoid,item_quelling_blade,item_magic_stick,item_tango,item_branches,item_branches,item_faerie_fire,null,null,null
4230,CDOTA_Unit_Hero_Enchantress,item_blight_stone,null,null,null,null,null,null,null,null
4230,CDOTA_Unit_Hero_Mars,null,null,null,null,null,null,null,null,null
4230,CDOTA_Unit_Hero_Snapfire,item_circlet,item_faerie_fire,item_branches,item_tango,item_ward_observer,item_branches,null,null,null
4230,CDOTA_Unit_Hero_Luna,null,null,null,null,null,null,null,null,null
4230,CDOTA_Unit_Hero_DarkWillow,item_ring_of_protection,item_faerie_fire,item_circlet,item_tango,item_branches,item_ward_observer,null,null,null
4230,CDOTA_Unit_Hero_Puck,item_branches,item_branches,item_branches,item_tango,item_ward_observer,null,null,null,null
4230,CDOTA_Unit_Hero_Broodmother,item_tango,item_ring_of_protection,item_branches,null,item_quelling_blade,item_branches,null,null,null
4230,CDOTA_Unit_Hero_Rattletrap,item_wind_lace,item_tango,item_ward_sentry,item_enchanted_mango,null,null,null,null,null
